PING 10.10.1.1 (10.10.1.1) 56(84) bytes of data.
64 bytes from 10.10.1.1: icmp_seq=1 ttl=63 time=6111 ms
64 bytes from 10.10.1.1: icmp_seq=4 ttl=63 time=3611 ms
64 bytes from 10.10.1.1: icmp_seq=8 ttl=63 time=0.055 ms
64 bytes from 10.10.1.1: icmp_seq=5 ttl=63 time=3138 ms
64 bytes from 10.10.1.1: icmp_seq=3 ttl=63 time=5710 ms
64 bytes from 10.10.1.1: icmp_seq=9 ttl=63 time=0.029 ms
64 bytes from 10.10.1.1: icmp_seq=2 ttl=63 time=7414 ms
64 bytes from 10.10.1.1: icmp_seq=6 ttl=63 time=3560 ms
64 bytes from 10.10.1.1: icmp_seq=7 ttl=63 time=3368 ms
64 bytes from 10.10.1.1: icmp_seq=10 ttl=63 time=654 ms
64 bytes from 10.10.1.1: icmp_seq=11 ttl=63 time=0.043 ms
64 bytes from 10.10.1.1: icmp_seq=12 ttl=63 time=0.031 ms
64 bytes from 10.10.1.1: icmp_seq=13 ttl=63 time=0.102 ms
64 bytes from 10.10.1.1: icmp_seq=14 ttl=63 time=0.390 ms
64 bytes from 10.10.1.1: icmp_seq=15 ttl=63 time=0.029 ms
64 bytes from 10.10.1.1: icmp_seq=16 ttl=63 time=0.137 ms
64 bytes from 10.10.1.1: icmp_seq=17 ttl=63 time=0.036 ms
64 bytes from 10.10.1.1: icmp_seq=18 ttl=63 time=0.041 ms
64 bytes from 10.10.1.1: icmp_seq=19 ttl=63 time=0.112 ms
64 bytes from 10.10.1.1: icmp_seq=20 ttl=63 time=0.045 ms
64 bytes from 10.10.1.1: icmp_seq=21 ttl=63 time=0.081 ms
64 bytes from 10.10.1.1: icmp_seq=22 ttl=63 time=0.079 ms
64 bytes from 10.10.1.1: icmp_seq=23 ttl=63 time=0.171 ms
64 bytes from 10.10.1.1: icmp_seq=24 ttl=63 time=0.060 ms
64 bytes from 10.10.1.1: icmp_seq=25 ttl=63 time=0.063 ms
64 bytes from 10.10.1.1: icmp_seq=26 ttl=63 time=0.039 ms
64 bytes from 10.10.1.1: icmp_seq=27 ttl=63 time=0.036 ms
64 bytes from 10.10.1.1: icmp_seq=28 ttl=63 time=0.035 ms
64 bytes from 10.10.1.1: icmp_seq=29 ttl=63 time=0.048 ms
64 bytes from 10.10.1.1: icmp_seq=30 ttl=63 time=0.037 ms
64 bytes from 10.10.1.1: icmp_seq=31 ttl=63 time=0.136 ms
64 bytes from 10.10.1.1: icmp_seq=32 ttl=63 time=0.673 ms
64 bytes from 10.10.1.1: icmp_seq=33 ttl=63 time=0.055 ms
64 bytes from 10.10.1.1: icmp_seq=34 ttl=63 time=0.064 ms
64 bytes from 10.10.1.1: icmp_seq=35 ttl=63 time=0.130 ms
64 bytes from 10.10.1.1: icmp_seq=36 ttl=63 time=0.064 ms
64 bytes from 10.10.1.1: icmp_seq=37 ttl=63 time=0.030 ms
64 bytes from 10.10.1.1: icmp_seq=38 ttl=63 time=0.051 ms
64 bytes from 10.10.1.1: icmp_seq=39 ttl=63 time=0.042 ms
64 bytes from 10.10.1.1: icmp_seq=40 ttl=63 time=0.049 ms
64 bytes from 10.10.1.1: icmp_seq=41 ttl=63 time=0.050 ms
64 bytes from 10.10.1.1: icmp_seq=42 ttl=63 time=0.036 ms
64 bytes from 10.10.1.1: icmp_seq=43 ttl=63 time=0.053 ms
64 bytes from 10.10.1.1: icmp_seq=44 ttl=63 time=0.039 ms
64 bytes from 10.10.1.1: icmp_seq=45 ttl=63 time=0.058 ms
64 bytes from 10.10.1.1: icmp_seq=46 ttl=63 time=0.039 ms
64 bytes from 10.10.1.1: icmp_seq=47 ttl=63 time=0.090 ms
64 bytes from 10.10.1.1: icmp_seq=48 ttl=63 time=0.266 ms
64 bytes from 10.10.1.1: icmp_seq=49 ttl=63 time=0.045 ms
64 bytes from 10.10.1.1: icmp_seq=50 ttl=63 time=0.054 ms

--- 10.10.1.1 ping statistics ---
50 packets transmitted, 50 received, 0% packet loss, time 49877ms
rtt min/avg/max/mdev = 0.029/671.480/7414.931/1730.551 ms, pipe 8
