PING 10.10.4.1 (10.10.4.1) 56(84) bytes of data.
64 bytes from 10.10.4.1: icmp_seq=1 ttl=63 time=3345 ms
64 bytes from 10.10.4.1: icmp_seq=2 ttl=63 time=2593 ms
64 bytes from 10.10.4.1: icmp_seq=3 ttl=63 time=1822 ms
64 bytes from 10.10.4.1: icmp_seq=5 ttl=63 time=0.182 ms
64 bytes from 10.10.4.1: icmp_seq=6 ttl=63 time=0.184 ms
64 bytes from 10.10.4.1: icmp_seq=4 ttl=63 time=2636 ms
64 bytes from 10.10.4.1: icmp_seq=7 ttl=63 time=0.059 ms
64 bytes from 10.10.4.1: icmp_seq=8 ttl=63 time=0.115 ms
64 bytes from 10.10.4.1: icmp_seq=9 ttl=63 time=0.029 ms
64 bytes from 10.10.4.1: icmp_seq=10 ttl=63 time=585 ms
64 bytes from 10.10.4.1: icmp_seq=11 ttl=63 time=0.234 ms
64 bytes from 10.10.4.1: icmp_seq=12 ttl=63 time=0.071 ms
64 bytes from 10.10.4.1: icmp_seq=13 ttl=63 time=0.068 ms
64 bytes from 10.10.4.1: icmp_seq=14 ttl=63 time=0.125 ms
64 bytes from 10.10.4.1: icmp_seq=15 ttl=63 time=0.123 ms
64 bytes from 10.10.4.1: icmp_seq=16 ttl=63 time=0.116 ms
64 bytes from 10.10.4.1: icmp_seq=17 ttl=63 time=0.166 ms
64 bytes from 10.10.4.1: icmp_seq=18 ttl=63 time=0.127 ms
64 bytes from 10.10.4.1: icmp_seq=19 ttl=63 time=0.058 ms
64 bytes from 10.10.4.1: icmp_seq=20 ttl=63 time=0.179 ms
64 bytes from 10.10.4.1: icmp_seq=21 ttl=63 time=0.043 ms
64 bytes from 10.10.4.1: icmp_seq=22 ttl=63 time=0.082 ms
64 bytes from 10.10.4.1: icmp_seq=23 ttl=63 time=0.105 ms
64 bytes from 10.10.4.1: icmp_seq=24 ttl=63 time=0.358 ms
64 bytes from 10.10.4.1: icmp_seq=25 ttl=63 time=0.117 ms
64 bytes from 10.10.4.1: icmp_seq=26 ttl=63 time=0.081 ms
64 bytes from 10.10.4.1: icmp_seq=27 ttl=63 time=0.118 ms
64 bytes from 10.10.4.1: icmp_seq=28 ttl=63 time=0.163 ms
64 bytes from 10.10.4.1: icmp_seq=29 ttl=63 time=0.045 ms
64 bytes from 10.10.4.1: icmp_seq=30 ttl=63 time=0.049 ms
64 bytes from 10.10.4.1: icmp_seq=31 ttl=63 time=0.082 ms
64 bytes from 10.10.4.1: icmp_seq=32 ttl=63 time=0.173 ms
64 bytes from 10.10.4.1: icmp_seq=33 ttl=63 time=0.050 ms
64 bytes from 10.10.4.1: icmp_seq=34 ttl=63 time=0.177 ms
64 bytes from 10.10.4.1: icmp_seq=35 ttl=63 time=0.102 ms
64 bytes from 10.10.4.1: icmp_seq=36 ttl=63 time=0.076 ms
64 bytes from 10.10.4.1: icmp_seq=37 ttl=63 time=0.115 ms
64 bytes from 10.10.4.1: icmp_seq=38 ttl=63 time=0.175 ms
64 bytes from 10.10.4.1: icmp_seq=39 ttl=63 time=0.219 ms
64 bytes from 10.10.4.1: icmp_seq=40 ttl=63 time=0.045 ms
64 bytes from 10.10.4.1: icmp_seq=41 ttl=63 time=0.056 ms
64 bytes from 10.10.4.1: icmp_seq=42 ttl=63 time=0.131 ms
64 bytes from 10.10.4.1: icmp_seq=43 ttl=63 time=0.134 ms
64 bytes from 10.10.4.1: icmp_seq=44 ttl=63 time=0.048 ms
64 bytes from 10.10.4.1: icmp_seq=45 ttl=63 time=0.108 ms
64 bytes from 10.10.4.1: icmp_seq=46 ttl=63 time=0.802 ms
64 bytes from 10.10.4.1: icmp_seq=47 ttl=63 time=0.118 ms
64 bytes from 10.10.4.1: icmp_seq=48 ttl=63 time=0.169 ms
64 bytes from 10.10.4.1: icmp_seq=49 ttl=63 time=0.052 ms
64 bytes from 10.10.4.1: icmp_seq=50 ttl=63 time=0.068 ms

--- 10.10.4.1 ping statistics ---
50 packets transmitted, 50 received, 0% packet loss, time 49912ms
rtt min/avg/max/mdev = 0.029/219.773/3345.131/722.703 ms, pipe 4
