PING 10.10.0.1 (10.10.0.1) 56(84) bytes of data.
64 bytes from 10.10.0.1: icmp_seq=1 ttl=63 time=146 ms
64 bytes from 10.10.0.1: icmp_seq=2 ttl=63 time=0.333 ms
64 bytes from 10.10.0.1: icmp_seq=3 ttl=63 time=0.065 ms
64 bytes from 10.10.0.1: icmp_seq=4 ttl=63 time=0.123 ms
64 bytes from 10.10.0.1: icmp_seq=5 ttl=63 time=0.112 ms
64 bytes from 10.10.0.1: icmp_seq=6 ttl=63 time=0.202 ms
64 bytes from 10.10.0.1: icmp_seq=7 ttl=63 time=0.134 ms
64 bytes from 10.10.0.1: icmp_seq=8 ttl=63 time=0.655 ms
64 bytes from 10.10.0.1: icmp_seq=9 ttl=63 time=0.103 ms
64 bytes from 10.10.0.1: icmp_seq=10 ttl=63 time=0.096 ms
64 bytes from 10.10.0.1: icmp_seq=11 ttl=63 time=0.090 ms
64 bytes from 10.10.0.1: icmp_seq=12 ttl=63 time=0.082 ms
64 bytes from 10.10.0.1: icmp_seq=13 ttl=63 time=0.127 ms
64 bytes from 10.10.0.1: icmp_seq=14 ttl=63 time=0.054 ms
64 bytes from 10.10.0.1: icmp_seq=15 ttl=63 time=0.153 ms
64 bytes from 10.10.0.1: icmp_seq=16 ttl=63 time=0.113 ms
64 bytes from 10.10.0.1: icmp_seq=17 ttl=63 time=0.164 ms
64 bytes from 10.10.0.1: icmp_seq=18 ttl=63 time=0.103 ms
64 bytes from 10.10.0.1: icmp_seq=19 ttl=63 time=0.167 ms
64 bytes from 10.10.0.1: icmp_seq=20 ttl=63 time=0.093 ms
64 bytes from 10.10.0.1: icmp_seq=21 ttl=63 time=0.079 ms
64 bytes from 10.10.0.1: icmp_seq=22 ttl=63 time=0.061 ms
64 bytes from 10.10.0.1: icmp_seq=23 ttl=63 time=0.081 ms
64 bytes from 10.10.0.1: icmp_seq=24 ttl=63 time=0.041 ms
64 bytes from 10.10.0.1: icmp_seq=25 ttl=63 time=0.294 ms
64 bytes from 10.10.0.1: icmp_seq=26 ttl=63 time=0.103 ms
64 bytes from 10.10.0.1: icmp_seq=27 ttl=63 time=0.144 ms
64 bytes from 10.10.0.1: icmp_seq=28 ttl=63 time=0.075 ms
64 bytes from 10.10.0.1: icmp_seq=29 ttl=63 time=0.198 ms
64 bytes from 10.10.0.1: icmp_seq=30 ttl=63 time=0.188 ms
64 bytes from 10.10.0.1: icmp_seq=31 ttl=63 time=0.141 ms
64 bytes from 10.10.0.1: icmp_seq=32 ttl=63 time=0.121 ms
64 bytes from 10.10.0.1: icmp_seq=33 ttl=63 time=0.291 ms
64 bytes from 10.10.0.1: icmp_seq=34 ttl=63 time=0.173 ms
64 bytes from 10.10.0.1: icmp_seq=35 ttl=63 time=0.088 ms
64 bytes from 10.10.0.1: icmp_seq=36 ttl=63 time=0.124 ms
64 bytes from 10.10.0.1: icmp_seq=37 ttl=63 time=0.156 ms
64 bytes from 10.10.0.1: icmp_seq=38 ttl=63 time=0.093 ms
64 bytes from 10.10.0.1: icmp_seq=39 ttl=63 time=0.112 ms
64 bytes from 10.10.0.1: icmp_seq=40 ttl=63 time=0.080 ms
64 bytes from 10.10.0.1: icmp_seq=41 ttl=63 time=0.075 ms
64 bytes from 10.10.0.1: icmp_seq=42 ttl=63 time=0.071 ms
64 bytes from 10.10.0.1: icmp_seq=43 ttl=63 time=0.045 ms
64 bytes from 10.10.0.1: icmp_seq=44 ttl=63 time=0.098 ms
64 bytes from 10.10.0.1: icmp_seq=45 ttl=63 time=0.249 ms
64 bytes from 10.10.0.1: icmp_seq=46 ttl=63 time=0.086 ms
64 bytes from 10.10.0.1: icmp_seq=47 ttl=63 time=0.142 ms
64 bytes from 10.10.0.1: icmp_seq=48 ttl=63 time=0.164 ms
64 bytes from 10.10.0.1: icmp_seq=49 ttl=63 time=0.104 ms
64 bytes from 10.10.0.1: icmp_seq=50 ttl=63 time=0.046 ms

--- 10.10.0.1 ping statistics ---
50 packets transmitted, 50 received, 0% packet loss, time 49805ms
rtt min/avg/max/mdev = 0.041/3.072/146.949/20.554 ms
