PING 10.10.16.1 (10.10.16.1) 56(84) bytes of data.
64 bytes from 10.10.16.1: icmp_seq=1 ttl=63 time=15842 ms
64 bytes from 10.10.16.1: icmp_seq=17 ttl=63 time=0.179 ms
64 bytes from 10.10.16.1: icmp_seq=18 ttl=63 time=0.068 ms
64 bytes from 10.10.16.1: icmp_seq=3 ttl=63 time=15483 ms
64 bytes from 10.10.16.1: icmp_seq=19 ttl=63 time=0.046 ms
64 bytes from 10.10.16.1: icmp_seq=9 ttl=63 time=10770 ms
64 bytes from 10.10.16.1: icmp_seq=20 ttl=63 time=0.036 ms
64 bytes from 10.10.16.1: icmp_seq=5 ttl=63 time=15433 ms
64 bytes from 10.10.16.1: icmp_seq=10 ttl=63 time=10730 ms
64 bytes from 10.10.16.1: icmp_seq=21 ttl=63 time=0.043 ms
64 bytes from 10.10.16.1: icmp_seq=6 ttl=63 time=15207 ms
64 bytes from 10.10.16.1: icmp_seq=11 ttl=63 time=10203 ms
64 bytes from 10.10.16.1: icmp_seq=12 ttl=63 time=9494 ms
64 bytes from 10.10.16.1: icmp_seq=7 ttl=63 time=14719 ms
64 bytes from 10.10.16.1: icmp_seq=4 ttl=63 time=17823 ms
64 bytes from 10.10.16.1: icmp_seq=13 ttl=63 time=8812 ms
64 bytes from 10.10.16.1: icmp_seq=2 ttl=63 time=20006 ms
64 bytes from 10.10.16.1: icmp_seq=8 ttl=63 time=14038 ms
64 bytes from 10.10.16.1: icmp_seq=14 ttl=63 time=8049 ms
64 bytes from 10.10.16.1: icmp_seq=22 ttl=63 time=0.038 ms
64 bytes from 10.10.16.1: icmp_seq=15 ttl=63 time=7196 ms
64 bytes from 10.10.16.1: icmp_seq=16 ttl=63 time=6284 ms
64 bytes from 10.10.16.1: icmp_seq=23 ttl=63 time=0.086 ms
64 bytes from 10.10.16.1: icmp_seq=24 ttl=63 time=0.367 ms
64 bytes from 10.10.16.1: icmp_seq=25 ttl=63 time=0.215 ms
64 bytes from 10.10.16.1: icmp_seq=26 ttl=63 time=0.102 ms
64 bytes from 10.10.16.1: icmp_seq=27 ttl=63 time=0.241 ms
64 bytes from 10.10.16.1: icmp_seq=28 ttl=63 time=0.141 ms
64 bytes from 10.10.16.1: icmp_seq=29 ttl=63 time=0.115 ms
64 bytes from 10.10.16.1: icmp_seq=30 ttl=63 time=0.047 ms
64 bytes from 10.10.16.1: icmp_seq=31 ttl=63 time=0.039 ms
64 bytes from 10.10.16.1: icmp_seq=32 ttl=63 time=0.080 ms
64 bytes from 10.10.16.1: icmp_seq=33 ttl=63 time=0.058 ms
64 bytes from 10.10.16.1: icmp_seq=34 ttl=63 time=0.082 ms
64 bytes from 10.10.16.1: icmp_seq=35 ttl=63 time=0.091 ms
64 bytes from 10.10.16.1: icmp_seq=36 ttl=63 time=0.054 ms
64 bytes from 10.10.16.1: icmp_seq=37 ttl=63 time=0.076 ms
64 bytes from 10.10.16.1: icmp_seq=38 ttl=63 time=0.194 ms
64 bytes from 10.10.16.1: icmp_seq=39 ttl=63 time=0.063 ms
64 bytes from 10.10.16.1: icmp_seq=40 ttl=63 time=0.044 ms
64 bytes from 10.10.16.1: icmp_seq=41 ttl=63 time=0.041 ms
64 bytes from 10.10.16.1: icmp_seq=42 ttl=63 time=0.053 ms
64 bytes from 10.10.16.1: icmp_seq=43 ttl=63 time=0.046 ms
64 bytes from 10.10.16.1: icmp_seq=44 ttl=63 time=0.033 ms
64 bytes from 10.10.16.1: icmp_seq=45 ttl=63 time=0.516 ms
64 bytes from 10.10.16.1: icmp_seq=46 ttl=63 time=0.030 ms
64 bytes from 10.10.16.1: icmp_seq=47 ttl=63 time=0.062 ms
64 bytes from 10.10.16.1: icmp_seq=48 ttl=63 time=0.033 ms
64 bytes from 10.10.16.1: icmp_seq=49 ttl=63 time=0.041 ms
64 bytes from 10.10.16.1: icmp_seq=50 ttl=63 time=0.033 ms

--- 10.10.16.1 ping statistics ---
50 packets transmitted, 50 received, 0% packet loss, time 49757ms
rtt min/avg/max/mdev = 0.030/4001.989/20006.477/6245.297 ms, pipe 20
