PING 10.10.2.1 (10.10.2.1) 56(84) bytes of data.
64 bytes from 10.10.2.1: icmp_seq=1 ttl=63 time=16470 ms
64 bytes from 10.10.2.1: icmp_seq=15 ttl=63 time=2755 ms
64 bytes from 10.10.2.1: icmp_seq=16 ttl=63 time=1731 ms
64 bytes from 10.10.2.1: icmp_seq=17 ttl=63 time=730 ms
64 bytes from 10.10.2.1: icmp_seq=18 ttl=63 time=0.100 ms
64 bytes from 10.10.2.1: icmp_seq=19 ttl=63 time=0.181 ms
64 bytes from 10.10.2.1: icmp_seq=20 ttl=63 time=0.045 ms
64 bytes from 10.10.2.1: icmp_seq=5 ttl=63 time=15433 ms
64 bytes from 10.10.2.1: icmp_seq=3 ttl=63 time=17546 ms
64 bytes from 10.10.2.1: icmp_seq=21 ttl=63 time=0.040 ms
64 bytes from 10.10.2.1: icmp_seq=6 ttl=63 time=15375 ms
64 bytes from 10.10.2.1: icmp_seq=7 ttl=63 time=15024 ms
64 bytes from 10.10.2.1: icmp_seq=22 ttl=63 time=0.094 ms
64 bytes from 10.10.2.1: icmp_seq=2 ttl=63 time=20391 ms
64 bytes from 10.10.2.1: icmp_seq=8 ttl=63 time=14374 ms
64 bytes from 10.10.2.1: icmp_seq=4 ttl=63 time=18442 ms
64 bytes from 10.10.2.1: icmp_seq=23 ttl=63 time=0.109 ms
64 bytes from 10.10.2.1: icmp_seq=24 ttl=63 time=0.175 ms
64 bytes from 10.10.2.1: icmp_seq=25 ttl=63 time=0.391 ms
64 bytes from 10.10.2.1: icmp_seq=26 ttl=63 time=0.087 ms
64 bytes from 10.10.2.1: icmp_seq=27 ttl=63 time=0.376 ms
64 bytes from 10.10.2.1: icmp_seq=28 ttl=63 time=0.067 ms
64 bytes from 10.10.2.1: icmp_seq=29 ttl=63 time=0.141 ms
64 bytes from 10.10.2.1: icmp_seq=30 ttl=63 time=0.047 ms
64 bytes from 10.10.2.1: icmp_seq=31 ttl=63 time=0.068 ms
64 bytes from 10.10.2.1: icmp_seq=32 ttl=63 time=0.091 ms
64 bytes from 10.10.2.1: icmp_seq=33 ttl=63 time=0.134 ms
64 bytes from 10.10.2.1: icmp_seq=34 ttl=63 time=0.042 ms
64 bytes from 10.10.2.1: icmp_seq=35 ttl=63 time=0.046 ms
64 bytes from 10.10.2.1: icmp_seq=36 ttl=63 time=0.051 ms
64 bytes from 10.10.2.1: icmp_seq=37 ttl=63 time=0.033 ms
64 bytes from 10.10.2.1: icmp_seq=38 ttl=63 time=0.114 ms
64 bytes from 10.10.2.1: icmp_seq=39 ttl=63 time=0.078 ms
64 bytes from 10.10.2.1: icmp_seq=40 ttl=63 time=0.039 ms
64 bytes from 10.10.2.1: icmp_seq=41 ttl=63 time=0.085 ms
64 bytes from 10.10.2.1: icmp_seq=42 ttl=63 time=0.043 ms
64 bytes from 10.10.2.1: icmp_seq=43 ttl=63 time=0.055 ms
64 bytes from 10.10.2.1: icmp_seq=44 ttl=63 time=0.129 ms
64 bytes from 10.10.2.1: icmp_seq=45 ttl=63 time=0.077 ms
64 bytes from 10.10.2.1: icmp_seq=46 ttl=63 time=0.051 ms
64 bytes from 10.10.2.1: icmp_seq=47 ttl=63 time=0.043 ms
64 bytes from 10.10.2.1: icmp_seq=48 ttl=63 time=0.041 ms
64 bytes from 10.10.2.1: icmp_seq=49 ttl=63 time=0.098 ms
64 bytes from 10.10.2.1: icmp_seq=50 ttl=63 time=0.329 ms

--- 10.10.2.1 ping statistics ---
50 packets transmitted, 44 received, 12% packet loss, time 49717ms
rtt min/avg/max/mdev = 0.033/3142.722/20391.184/6428.983 ms, pipe 21
