PING 10.10.12.1 (10.10.12.1) 56(84) bytes of data.
64 bytes from 10.10.12.1: icmp_seq=1 ttl=63 time=12462 ms
64 bytes from 10.10.12.1: icmp_seq=4 ttl=63 time=10690 ms
64 bytes from 10.10.12.1: icmp_seq=2 ttl=63 time=13864 ms
64 bytes from 10.10.12.1: icmp_seq=15 ttl=63 time=1115 ms
64 bytes from 10.10.12.1: icmp_seq=16 ttl=63 time=115 ms
64 bytes from 10.10.12.1: icmp_seq=5 ttl=63 time=12063 ms
64 bytes from 10.10.12.1: icmp_seq=17 ttl=63 time=0.075 ms
64 bytes from 10.10.12.1: icmp_seq=18 ttl=63 time=0.165 ms
64 bytes from 10.10.12.1: icmp_seq=6 ttl=63 time=12976 ms
64 bytes from 10.10.12.1: icmp_seq=19 ttl=63 time=0.095 ms
64 bytes from 10.10.12.1: icmp_seq=3 ttl=63 time=16802 ms
64 bytes from 10.10.12.1: icmp_seq=7 ttl=63 time=13097 ms
64 bytes from 10.10.12.1: icmp_seq=20 ttl=63 time=0.101 ms
64 bytes from 10.10.12.1: icmp_seq=21 ttl=63 time=0.056 ms
64 bytes from 10.10.12.1: icmp_seq=22 ttl=63 time=0.134 ms
64 bytes from 10.10.12.1: icmp_seq=23 ttl=63 time=0.359 ms
64 bytes from 10.10.12.1: icmp_seq=24 ttl=63 time=0.225 ms
64 bytes from 10.10.12.1: icmp_seq=25 ttl=63 time=0.208 ms
64 bytes from 10.10.12.1: icmp_seq=26 ttl=63 time=0.049 ms
64 bytes from 10.10.12.1: icmp_seq=27 ttl=63 time=0.188 ms
64 bytes from 10.10.12.1: icmp_seq=28 ttl=63 time=0.072 ms
64 bytes from 10.10.12.1: icmp_seq=29 ttl=63 time=0.047 ms
64 bytes from 10.10.12.1: icmp_seq=30 ttl=63 time=0.036 ms
64 bytes from 10.10.12.1: icmp_seq=31 ttl=63 time=0.075 ms
64 bytes from 10.10.12.1: icmp_seq=32 ttl=63 time=0.186 ms
64 bytes from 10.10.12.1: icmp_seq=33 ttl=63 time=0.041 ms
64 bytes from 10.10.12.1: icmp_seq=34 ttl=63 time=0.270 ms
64 bytes from 10.10.12.1: icmp_seq=35 ttl=63 time=0.137 ms
64 bytes from 10.10.12.1: icmp_seq=36 ttl=63 time=0.214 ms
64 bytes from 10.10.12.1: icmp_seq=37 ttl=63 time=0.068 ms
64 bytes from 10.10.12.1: icmp_seq=38 ttl=63 time=0.049 ms
64 bytes from 10.10.12.1: icmp_seq=39 ttl=63 time=0.115 ms
64 bytes from 10.10.12.1: icmp_seq=40 ttl=63 time=0.076 ms
64 bytes from 10.10.12.1: icmp_seq=41 ttl=63 time=0.283 ms
64 bytes from 10.10.12.1: icmp_seq=42 ttl=63 time=0.048 ms
64 bytes from 10.10.12.1: icmp_seq=43 ttl=63 time=0.095 ms
64 bytes from 10.10.12.1: icmp_seq=44 ttl=63 time=0.355 ms
64 bytes from 10.10.12.1: icmp_seq=45 ttl=63 time=0.086 ms
64 bytes from 10.10.12.1: icmp_seq=46 ttl=63 time=0.182 ms
64 bytes from 10.10.12.1: icmp_seq=47 ttl=63 time=0.041 ms
64 bytes from 10.10.12.1: icmp_seq=48 ttl=63 time=0.073 ms
64 bytes from 10.10.12.1: icmp_seq=49 ttl=63 time=0.275 ms
64 bytes from 10.10.12.1: icmp_seq=50 ttl=63 time=0.221 ms

--- 10.10.12.1 ping statistics ---
50 packets transmitted, 43 received, 14% packet loss, time 49672ms
rtt min/avg/max/mdev = 0.036/2167.305/16802.606/4891.628 ms, pipe 17
