PING 10.10.15.1 (10.10.15.1) 56(84) bytes of data.
64 bytes from 10.10.15.1: icmp_seq=1 ttl=63 time=12906 ms
64 bytes from 10.10.15.1: icmp_seq=2 ttl=63 time=12023 ms
64 bytes from 10.10.15.1: icmp_seq=8 ttl=63 time=8285 ms
64 bytes from 10.10.15.1: icmp_seq=3 ttl=63 time=14335 ms
64 bytes from 10.10.15.1: icmp_seq=17 ttl=63 time=863 ms
64 bytes from 10.10.15.1: icmp_seq=18 ttl=63 time=0.060 ms
64 bytes from 10.10.15.1: icmp_seq=19 ttl=63 time=0.165 ms
64 bytes from 10.10.15.1: icmp_seq=5 ttl=63 time=14173 ms
64 bytes from 10.10.15.1: icmp_seq=9 ttl=63 time=10588 ms
64 bytes from 10.10.15.1: icmp_seq=20 ttl=63 time=0.104 ms
64 bytes from 10.10.15.1: icmp_seq=10 ttl=63 time=10735 ms
64 bytes from 10.10.15.1: icmp_seq=6 ttl=63 time=15028 ms
64 bytes from 10.10.15.1: icmp_seq=21 ttl=63 time=0.153 ms
64 bytes from 10.10.15.1: icmp_seq=4 ttl=63 time=17435 ms
64 bytes from 10.10.15.1: icmp_seq=7 ttl=63 time=14468 ms
64 bytes from 10.10.15.1: icmp_seq=22 ttl=63 time=0.101 ms
64 bytes from 10.10.15.1: icmp_seq=23 ttl=63 time=0.339 ms
64 bytes from 10.10.15.1: icmp_seq=24 ttl=63 time=0.471 ms
64 bytes from 10.10.15.1: icmp_seq=25 ttl=63 time=0.066 ms
64 bytes from 10.10.15.1: icmp_seq=26 ttl=63 time=0.063 ms
64 bytes from 10.10.15.1: icmp_seq=27 ttl=63 time=0.071 ms
64 bytes from 10.10.15.1: icmp_seq=28 ttl=63 time=0.037 ms
64 bytes from 10.10.15.1: icmp_seq=29 ttl=63 time=0.036 ms
64 bytes from 10.10.15.1: icmp_seq=30 ttl=63 time=0.058 ms
64 bytes from 10.10.15.1: icmp_seq=31 ttl=63 time=0.211 ms
64 bytes from 10.10.15.1: icmp_seq=32 ttl=63 time=0.035 ms
64 bytes from 10.10.15.1: icmp_seq=33 ttl=63 time=0.086 ms
64 bytes from 10.10.15.1: icmp_seq=34 ttl=63 time=0.040 ms
64 bytes from 10.10.15.1: icmp_seq=35 ttl=63 time=0.051 ms
64 bytes from 10.10.15.1: icmp_seq=36 ttl=63 time=0.043 ms
64 bytes from 10.10.15.1: icmp_seq=37 ttl=63 time=0.071 ms
64 bytes from 10.10.15.1: icmp_seq=38 ttl=63 time=0.247 ms
64 bytes from 10.10.15.1: icmp_seq=39 ttl=63 time=0.066 ms
64 bytes from 10.10.15.1: icmp_seq=40 ttl=63 time=0.068 ms
64 bytes from 10.10.15.1: icmp_seq=41 ttl=63 time=0.168 ms
64 bytes from 10.10.15.1: icmp_seq=42 ttl=63 time=0.131 ms
64 bytes from 10.10.15.1: icmp_seq=43 ttl=63 time=0.107 ms
64 bytes from 10.10.15.1: icmp_seq=44 ttl=63 time=0.293 ms
64 bytes from 10.10.15.1: icmp_seq=45 ttl=63 time=0.059 ms
64 bytes from 10.10.15.1: icmp_seq=46 ttl=63 time=0.040 ms
64 bytes from 10.10.15.1: icmp_seq=47 ttl=63 time=0.033 ms
64 bytes from 10.10.15.1: icmp_seq=48 ttl=63 time=0.375 ms
64 bytes from 10.10.15.1: icmp_seq=49 ttl=63 time=0.047 ms
64 bytes from 10.10.15.1: icmp_seq=50 ttl=63 time=0.042 ms

--- 10.10.15.1 ping statistics ---
50 packets transmitted, 44 received, 12% packet loss, time 49649ms
rtt min/avg/max/mdev = 0.033/2973.830/17435.592/5568.500 ms, pipe 18
