PING 10.10.9.1 (10.10.9.1) 56(84) bytes of data.
64 bytes from 10.10.9.1: icmp_seq=1 ttl=63 time=11573 ms
64 bytes from 10.10.9.1: icmp_seq=7 ttl=63 time=6402 ms
64 bytes from 10.10.9.1: icmp_seq=4 ttl=63 time=11220 ms
64 bytes from 10.10.9.1: icmp_seq=2 ttl=63 time=14083 ms
64 bytes from 10.10.9.1: icmp_seq=5 ttl=63 time=12652 ms
64 bytes from 10.10.9.1: icmp_seq=18 ttl=63 time=0.134 ms
64 bytes from 10.10.9.1: icmp_seq=19 ttl=63 time=0.038 ms
64 bytes from 10.10.9.1: icmp_seq=6 ttl=63 time=13522 ms
64 bytes from 10.10.9.1: icmp_seq=3 ttl=63 time=16695 ms
64 bytes from 10.10.9.1: icmp_seq=20 ttl=63 time=0.043 ms
64 bytes from 10.10.9.1: icmp_seq=21 ttl=63 time=0.052 ms
64 bytes from 10.10.9.1: icmp_seq=22 ttl=63 time=0.081 ms
64 bytes from 10.10.9.1: icmp_seq=23 ttl=63 time=0.441 ms
64 bytes from 10.10.9.1: icmp_seq=24 ttl=63 time=0.245 ms
64 bytes from 10.10.9.1: icmp_seq=25 ttl=63 time=0.340 ms
64 bytes from 10.10.9.1: icmp_seq=26 ttl=63 time=0.044 ms
64 bytes from 10.10.9.1: icmp_seq=27 ttl=63 time=0.033 ms
64 bytes from 10.10.9.1: icmp_seq=28 ttl=63 time=0.276 ms
64 bytes from 10.10.9.1: icmp_seq=29 ttl=63 time=0.106 ms
64 bytes from 10.10.9.1: icmp_seq=30 ttl=63 time=0.182 ms
64 bytes from 10.10.9.1: icmp_seq=31 ttl=63 time=0.245 ms
64 bytes from 10.10.9.1: icmp_seq=32 ttl=63 time=0.032 ms
64 bytes from 10.10.9.1: icmp_seq=33 ttl=63 time=0.069 ms
64 bytes from 10.10.9.1: icmp_seq=34 ttl=63 time=0.059 ms
64 bytes from 10.10.9.1: icmp_seq=35 ttl=63 time=0.058 ms
64 bytes from 10.10.9.1: icmp_seq=36 ttl=63 time=0.188 ms
64 bytes from 10.10.9.1: icmp_seq=37 ttl=63 time=0.158 ms
64 bytes from 10.10.9.1: icmp_seq=38 ttl=63 time=0.177 ms
64 bytes from 10.10.9.1: icmp_seq=39 ttl=63 time=0.421 ms
64 bytes from 10.10.9.1: icmp_seq=40 ttl=63 time=0.177 ms
64 bytes from 10.10.9.1: icmp_seq=41 ttl=63 time=0.124 ms
64 bytes from 10.10.9.1: icmp_seq=42 ttl=63 time=0.077 ms
64 bytes from 10.10.9.1: icmp_seq=43 ttl=63 time=0.047 ms
64 bytes from 10.10.9.1: icmp_seq=44 ttl=63 time=0.082 ms
64 bytes from 10.10.9.1: icmp_seq=45 ttl=63 time=0.041 ms
64 bytes from 10.10.9.1: icmp_seq=46 ttl=63 time=0.035 ms
64 bytes from 10.10.9.1: icmp_seq=47 ttl=63 time=0.045 ms
64 bytes from 10.10.9.1: icmp_seq=48 ttl=63 time=0.065 ms
64 bytes from 10.10.9.1: icmp_seq=49 ttl=63 time=0.291 ms
64 bytes from 10.10.9.1: icmp_seq=50 ttl=63 time=0.137 ms

--- 10.10.9.1 ping statistics ---
50 packets transmitted, 40 received, 20% packet loss, time 49650ms
rtt min/avg/max/mdev = 0.032/2153.886/16695.942/4835.578 ms, pipe 17
