PING 10.10.9.1 (10.10.9.1) 56(84) bytes of data.
64 bytes from 10.10.9.1: icmp_seq=1 ttl=63 time=9158 ms
64 bytes from 10.10.9.1: icmp_seq=2 ttl=63 time=8575 ms
64 bytes from 10.10.9.1: icmp_seq=6 ttl=63 time=5480 ms
64 bytes from 10.10.9.1: icmp_seq=7 ttl=63 time=6901 ms
64 bytes from 10.10.9.1: icmp_seq=4 ttl=63 time=11138 ms
64 bytes from 10.10.9.1: icmp_seq=8 ttl=63 time=9035 ms
64 bytes from 10.10.9.1: icmp_seq=5 ttl=63 time=13992 ms
64 bytes from 10.10.9.1: icmp_seq=19 ttl=63 time=0.977 ms
64 bytes from 10.10.9.1: icmp_seq=3 ttl=63 time=16505 ms
64 bytes from 10.10.9.1: icmp_seq=20 ttl=63 time=0.096 ms
64 bytes from 10.10.9.1: icmp_seq=21 ttl=63 time=0.074 ms
64 bytes from 10.10.9.1: icmp_seq=22 ttl=63 time=0.075 ms
64 bytes from 10.10.9.1: icmp_seq=23 ttl=63 time=0.123 ms
64 bytes from 10.10.9.1: icmp_seq=24 ttl=63 time=0.379 ms
64 bytes from 10.10.9.1: icmp_seq=25 ttl=63 time=0.284 ms
64 bytes from 10.10.9.1: icmp_seq=26 ttl=63 time=0.061 ms
64 bytes from 10.10.9.1: icmp_seq=27 ttl=63 time=0.160 ms
64 bytes from 10.10.9.1: icmp_seq=28 ttl=63 time=0.137 ms
64 bytes from 10.10.9.1: icmp_seq=29 ttl=63 time=0.203 ms
64 bytes from 10.10.9.1: icmp_seq=30 ttl=63 time=0.125 ms
64 bytes from 10.10.9.1: icmp_seq=31 ttl=63 time=0.149 ms
64 bytes from 10.10.9.1: icmp_seq=32 ttl=63 time=0.066 ms
64 bytes from 10.10.9.1: icmp_seq=33 ttl=63 time=0.184 ms
64 bytes from 10.10.9.1: icmp_seq=34 ttl=63 time=0.100 ms
64 bytes from 10.10.9.1: icmp_seq=35 ttl=63 time=0.188 ms
64 bytes from 10.10.9.1: icmp_seq=36 ttl=63 time=0.204 ms
64 bytes from 10.10.9.1: icmp_seq=37 ttl=63 time=0.252 ms
64 bytes from 10.10.9.1: icmp_seq=38 ttl=63 time=0.167 ms
64 bytes from 10.10.9.1: icmp_seq=39 ttl=63 time=0.124 ms
64 bytes from 10.10.9.1: icmp_seq=40 ttl=63 time=0.055 ms
64 bytes from 10.10.9.1: icmp_seq=41 ttl=63 time=0.164 ms
64 bytes from 10.10.9.1: icmp_seq=42 ttl=63 time=0.427 ms
64 bytes from 10.10.9.1: icmp_seq=43 ttl=63 time=0.041 ms
64 bytes from 10.10.9.1: icmp_seq=44 ttl=63 time=0.153 ms
64 bytes from 10.10.9.1: icmp_seq=45 ttl=63 time=0.066 ms
64 bytes from 10.10.9.1: icmp_seq=46 ttl=63 time=0.041 ms
64 bytes from 10.10.9.1: icmp_seq=47 ttl=63 time=0.070 ms
64 bytes from 10.10.9.1: icmp_seq=48 ttl=63 time=0.309 ms
64 bytes from 10.10.9.1: icmp_seq=49 ttl=63 time=0.072 ms
64 bytes from 10.10.9.1: icmp_seq=50 ttl=63 time=0.042 ms

--- 10.10.9.1 ping statistics ---
50 packets transmitted, 40 received, 20% packet loss, time 49592ms
rtt min/avg/max/mdev = 0.041/2019.835/16505.652/4318.055 ms, pipe 17
