PING 10.10.7.1 (10.10.7.1) 56(84) bytes of data.
64 bytes from 10.10.7.1: icmp_seq=1 ttl=63 time=1798 ms
64 bytes from 10.10.7.1: icmp_seq=3 ttl=63 time=0.677 ms
64 bytes from 10.10.7.1: icmp_seq=2 ttl=63 time=1029 ms
64 bytes from 10.10.7.1: icmp_seq=4 ttl=63 time=0.024 ms
64 bytes from 10.10.7.1: icmp_seq=5 ttl=63 time=0.028 ms
64 bytes from 10.10.7.1: icmp_seq=6 ttl=63 time=0.261 ms
64 bytes from 10.10.7.1: icmp_seq=7 ttl=63 time=0.096 ms
64 bytes from 10.10.7.1: icmp_seq=8 ttl=63 time=0.035 ms
64 bytes from 10.10.7.1: icmp_seq=9 ttl=63 time=0.102 ms
64 bytes from 10.10.7.1: icmp_seq=10 ttl=63 time=0.339 ms
64 bytes from 10.10.7.1: icmp_seq=11 ttl=63 time=0.155 ms
64 bytes from 10.10.7.1: icmp_seq=12 ttl=63 time=0.029 ms
64 bytes from 10.10.7.1: icmp_seq=13 ttl=63 time=0.040 ms
64 bytes from 10.10.7.1: icmp_seq=14 ttl=63 time=0.045 ms
64 bytes from 10.10.7.1: icmp_seq=15 ttl=63 time=0.090 ms
64 bytes from 10.10.7.1: icmp_seq=16 ttl=63 time=0.066 ms
64 bytes from 10.10.7.1: icmp_seq=17 ttl=63 time=0.120 ms
64 bytes from 10.10.7.1: icmp_seq=18 ttl=63 time=0.167 ms
64 bytes from 10.10.7.1: icmp_seq=19 ttl=63 time=0.148 ms
64 bytes from 10.10.7.1: icmp_seq=20 ttl=63 time=0.051 ms
64 bytes from 10.10.7.1: icmp_seq=21 ttl=63 time=0.068 ms
64 bytes from 10.10.7.1: icmp_seq=22 ttl=63 time=0.184 ms
64 bytes from 10.10.7.1: icmp_seq=23 ttl=63 time=0.035 ms
64 bytes from 10.10.7.1: icmp_seq=24 ttl=63 time=0.205 ms
64 bytes from 10.10.7.1: icmp_seq=25 ttl=63 time=0.092 ms
64 bytes from 10.10.7.1: icmp_seq=26 ttl=63 time=0.261 ms
64 bytes from 10.10.7.1: icmp_seq=27 ttl=63 time=0.046 ms
64 bytes from 10.10.7.1: icmp_seq=28 ttl=63 time=0.090 ms
64 bytes from 10.10.7.1: icmp_seq=29 ttl=63 time=0.203 ms
64 bytes from 10.10.7.1: icmp_seq=30 ttl=63 time=0.378 ms
64 bytes from 10.10.7.1: icmp_seq=31 ttl=63 time=0.086 ms
64 bytes from 10.10.7.1: icmp_seq=32 ttl=63 time=0.073 ms
64 bytes from 10.10.7.1: icmp_seq=33 ttl=63 time=0.131 ms
64 bytes from 10.10.7.1: icmp_seq=34 ttl=63 time=0.067 ms
64 bytes from 10.10.7.1: icmp_seq=35 ttl=63 time=0.071 ms
64 bytes from 10.10.7.1: icmp_seq=36 ttl=63 time=0.076 ms
64 bytes from 10.10.7.1: icmp_seq=37 ttl=63 time=0.030 ms
64 bytes from 10.10.7.1: icmp_seq=38 ttl=63 time=0.045 ms
64 bytes from 10.10.7.1: icmp_seq=39 ttl=63 time=0.036 ms
64 bytes from 10.10.7.1: icmp_seq=40 ttl=63 time=0.077 ms
64 bytes from 10.10.7.1: icmp_seq=41 ttl=63 time=0.083 ms
64 bytes from 10.10.7.1: icmp_seq=42 ttl=63 time=0.051 ms
64 bytes from 10.10.7.1: icmp_seq=43 ttl=63 time=0.130 ms
64 bytes from 10.10.7.1: icmp_seq=44 ttl=63 time=0.114 ms
64 bytes from 10.10.7.1: icmp_seq=45 ttl=63 time=0.051 ms
64 bytes from 10.10.7.1: icmp_seq=46 ttl=63 time=0.047 ms
64 bytes from 10.10.7.1: icmp_seq=47 ttl=63 time=0.092 ms
64 bytes from 10.10.7.1: icmp_seq=48 ttl=63 time=0.150 ms
64 bytes from 10.10.7.1: icmp_seq=49 ttl=63 time=0.092 ms
64 bytes from 10.10.7.1: icmp_seq=50 ttl=63 time=0.042 ms

--- 10.10.7.1 ping statistics ---
50 packets transmitted, 50 received, 0% packet loss, time 49905ms
rtt min/avg/max/mdev = 0.024/56.674/1798.754/287.562 ms, pipe 2
