PING 10.10.2.1 (10.10.2.1) 56(84) bytes of data.
64 bytes from 10.10.2.1: icmp_seq=1 ttl=63 time=1946 ms
64 bytes from 10.10.2.1: icmp_seq=3 ttl=63 time=0.183 ms
64 bytes from 10.10.2.1: icmp_seq=2 ttl=63 time=1084 ms
64 bytes from 10.10.2.1: icmp_seq=4 ttl=63 time=0.163 ms
64 bytes from 10.10.2.1: icmp_seq=5 ttl=63 time=0.291 ms
64 bytes from 10.10.2.1: icmp_seq=6 ttl=63 time=0.042 ms
64 bytes from 10.10.2.1: icmp_seq=7 ttl=63 time=0.086 ms
64 bytes from 10.10.2.1: icmp_seq=8 ttl=63 time=0.243 ms
64 bytes from 10.10.2.1: icmp_seq=9 ttl=63 time=0.167 ms
64 bytes from 10.10.2.1: icmp_seq=10 ttl=63 time=0.157 ms
64 bytes from 10.10.2.1: icmp_seq=11 ttl=63 time=0.057 ms
64 bytes from 10.10.2.1: icmp_seq=12 ttl=63 time=0.051 ms
64 bytes from 10.10.2.1: icmp_seq=13 ttl=63 time=0.061 ms
64 bytes from 10.10.2.1: icmp_seq=14 ttl=63 time=0.306 ms
64 bytes from 10.10.2.1: icmp_seq=15 ttl=63 time=0.197 ms
64 bytes from 10.10.2.1: icmp_seq=16 ttl=63 time=0.032 ms
64 bytes from 10.10.2.1: icmp_seq=17 ttl=63 time=0.306 ms
64 bytes from 10.10.2.1: icmp_seq=18 ttl=63 time=0.142 ms
64 bytes from 10.10.2.1: icmp_seq=19 ttl=63 time=0.113 ms
64 bytes from 10.10.2.1: icmp_seq=20 ttl=63 time=0.036 ms
64 bytes from 10.10.2.1: icmp_seq=21 ttl=63 time=0.092 ms
64 bytes from 10.10.2.1: icmp_seq=22 ttl=63 time=0.032 ms
64 bytes from 10.10.2.1: icmp_seq=23 ttl=63 time=0.251 ms
64 bytes from 10.10.2.1: icmp_seq=24 ttl=63 time=0.050 ms
64 bytes from 10.10.2.1: icmp_seq=25 ttl=63 time=0.036 ms
64 bytes from 10.10.2.1: icmp_seq=26 ttl=63 time=0.039 ms
64 bytes from 10.10.2.1: icmp_seq=27 ttl=63 time=0.190 ms
64 bytes from 10.10.2.1: icmp_seq=28 ttl=63 time=0.122 ms
64 bytes from 10.10.2.1: icmp_seq=29 ttl=63 time=0.067 ms
64 bytes from 10.10.2.1: icmp_seq=30 ttl=63 time=0.061 ms
64 bytes from 10.10.2.1: icmp_seq=31 ttl=63 time=0.041 ms
64 bytes from 10.10.2.1: icmp_seq=32 ttl=63 time=0.064 ms
64 bytes from 10.10.2.1: icmp_seq=33 ttl=63 time=0.050 ms
64 bytes from 10.10.2.1: icmp_seq=34 ttl=63 time=0.032 ms
64 bytes from 10.10.2.1: icmp_seq=35 ttl=63 time=0.081 ms
64 bytes from 10.10.2.1: icmp_seq=36 ttl=63 time=0.027 ms
64 bytes from 10.10.2.1: icmp_seq=37 ttl=63 time=0.033 ms
64 bytes from 10.10.2.1: icmp_seq=38 ttl=63 time=0.038 ms
64 bytes from 10.10.2.1: icmp_seq=39 ttl=63 time=0.096 ms
64 bytes from 10.10.2.1: icmp_seq=40 ttl=63 time=0.085 ms
64 bytes from 10.10.2.1: icmp_seq=41 ttl=63 time=0.051 ms
64 bytes from 10.10.2.1: icmp_seq=42 ttl=63 time=0.093 ms
64 bytes from 10.10.2.1: icmp_seq=43 ttl=63 time=0.110 ms
64 bytes from 10.10.2.1: icmp_seq=44 ttl=63 time=0.035 ms
64 bytes from 10.10.2.1: icmp_seq=45 ttl=63 time=0.227 ms
64 bytes from 10.10.2.1: icmp_seq=46 ttl=63 time=0.141 ms
64 bytes from 10.10.2.1: icmp_seq=47 ttl=63 time=0.072 ms
64 bytes from 10.10.2.1: icmp_seq=48 ttl=63 time=0.043 ms
64 bytes from 10.10.2.1: icmp_seq=49 ttl=63 time=0.068 ms
64 bytes from 10.10.2.1: icmp_seq=50 ttl=63 time=0.073 ms

--- 10.10.2.1 ping statistics ---
50 packets transmitted, 50 received, 0% packet loss, time 49882ms
rtt min/avg/max/mdev = 0.027/60.724/1946.659/309.234 ms, pipe 2
