PING 10.10.159.1 (10.10.159.1) 56(84) bytes of data.
64 bytes from 10.10.159.1: icmp_seq=1 ttl=64 time=0.046 ms
64 bytes from 10.10.159.1: icmp_seq=2 ttl=64 time=0.027 ms
64 bytes from 10.10.159.1: icmp_seq=3 ttl=64 time=0.014 ms
64 bytes from 10.10.159.1: icmp_seq=4 ttl=64 time=0.015 ms
64 bytes from 10.10.159.1: icmp_seq=5 ttl=64 time=0.141 ms
64 bytes from 10.10.159.1: icmp_seq=6 ttl=64 time=0.079 ms
64 bytes from 10.10.159.1: icmp_seq=7 ttl=64 time=0.325 ms
64 bytes from 10.10.159.1: icmp_seq=8 ttl=64 time=0.013 ms
64 bytes from 10.10.159.1: icmp_seq=9 ttl=64 time=0.902 ms
64 bytes from 10.10.159.1: icmp_seq=10 ttl=64 time=0.073 ms
64 bytes from 10.10.159.1: icmp_seq=11 ttl=64 time=0.167 ms
64 bytes from 10.10.159.1: icmp_seq=12 ttl=64 time=0.030 ms
64 bytes from 10.10.159.1: icmp_seq=13 ttl=64 time=0.102 ms
64 bytes from 10.10.159.1: icmp_seq=14 ttl=64 time=0.092 ms
64 bytes from 10.10.159.1: icmp_seq=15 ttl=64 time=0.128 ms
64 bytes from 10.10.159.1: icmp_seq=16 ttl=64 time=0.060 ms
64 bytes from 10.10.159.1: icmp_seq=17 ttl=64 time=0.138 ms
64 bytes from 10.10.159.1: icmp_seq=18 ttl=64 time=0.069 ms
64 bytes from 10.10.159.1: icmp_seq=19 ttl=64 time=0.090 ms
64 bytes from 10.10.159.1: icmp_seq=20 ttl=64 time=0.082 ms
64 bytes from 10.10.159.1: icmp_seq=21 ttl=64 time=0.050 ms
64 bytes from 10.10.159.1: icmp_seq=22 ttl=64 time=0.020 ms
64 bytes from 10.10.159.1: icmp_seq=23 ttl=64 time=0.049 ms
64 bytes from 10.10.159.1: icmp_seq=24 ttl=64 time=0.020 ms
64 bytes from 10.10.159.1: icmp_seq=25 ttl=64 time=0.069 ms
64 bytes from 10.10.159.1: icmp_seq=26 ttl=64 time=0.079 ms
64 bytes from 10.10.159.1: icmp_seq=27 ttl=64 time=0.019 ms
64 bytes from 10.10.159.1: icmp_seq=28 ttl=64 time=0.048 ms
64 bytes from 10.10.159.1: icmp_seq=29 ttl=64 time=0.046 ms
64 bytes from 10.10.159.1: icmp_seq=30 ttl=64 time=0.021 ms
64 bytes from 10.10.159.1: icmp_seq=31 ttl=64 time=0.102 ms
64 bytes from 10.10.159.1: icmp_seq=32 ttl=64 time=0.044 ms
64 bytes from 10.10.159.1: icmp_seq=33 ttl=64 time=0.080 ms
64 bytes from 10.10.159.1: icmp_seq=34 ttl=64 time=0.020 ms
64 bytes from 10.10.159.1: icmp_seq=35 ttl=64 time=0.154 ms
64 bytes from 10.10.159.1: icmp_seq=36 ttl=64 time=0.041 ms
64 bytes from 10.10.159.1: icmp_seq=37 ttl=64 time=0.065 ms
64 bytes from 10.10.159.1: icmp_seq=38 ttl=64 time=0.027 ms
64 bytes from 10.10.159.1: icmp_seq=39 ttl=64 time=0.065 ms
64 bytes from 10.10.159.1: icmp_seq=40 ttl=64 time=0.106 ms
64 bytes from 10.10.159.1: icmp_seq=41 ttl=64 time=0.101 ms
64 bytes from 10.10.159.1: icmp_seq=42 ttl=64 time=0.064 ms
64 bytes from 10.10.159.1: icmp_seq=43 ttl=64 time=0.063 ms
64 bytes from 10.10.159.1: icmp_seq=44 ttl=64 time=0.015 ms
64 bytes from 10.10.159.1: icmp_seq=45 ttl=64 time=0.080 ms
64 bytes from 10.10.159.1: icmp_seq=46 ttl=64 time=0.026 ms
64 bytes from 10.10.159.1: icmp_seq=47 ttl=64 time=0.060 ms
64 bytes from 10.10.159.1: icmp_seq=48 ttl=64 time=0.089 ms
64 bytes from 10.10.159.1: icmp_seq=49 ttl=64 time=0.107 ms
64 bytes from 10.10.159.1: icmp_seq=50 ttl=64 time=0.019 ms

--- 10.10.159.1 ping statistics ---
50 packets transmitted, 50 received, 0% packet loss, time 50045ms
rtt min/avg/max/mdev = 0.013/0.086/0.902/0.128 ms
