PING 10.10.10.1 (10.10.10.1) 56(84) bytes of data.
64 bytes from 10.10.10.1: icmp_seq=1 ttl=63 time=11537 ms
64 bytes from 10.10.10.1: icmp_seq=6 ttl=63 time=7686 ms
64 bytes from 10.10.10.1: icmp_seq=2 ttl=63 time=12033 ms
64 bytes from 10.10.10.1: icmp_seq=4 ttl=63 time=10265 ms
64 bytes from 10.10.10.1: icmp_seq=7 ttl=63 time=8544 ms
64 bytes from 10.10.10.1: icmp_seq=8 ttl=63 time=8149 ms
64 bytes from 10.10.10.1: icmp_seq=3 ttl=63 time=13378 ms
64 bytes from 10.10.10.1: icmp_seq=5 ttl=63 time=11385 ms
64 bytes from 10.10.10.1: icmp_seq=9 ttl=63 time=7406 ms
64 bytes from 10.10.10.1: icmp_seq=16 ttl=63 time=655 ms
64 bytes from 10.10.10.1: icmp_seq=17 ttl=63 time=0.170 ms
64 bytes from 10.10.10.1: icmp_seq=18 ttl=63 time=0.238 ms
64 bytes from 10.10.10.1: icmp_seq=19 ttl=63 time=0.052 ms
64 bytes from 10.10.10.1: icmp_seq=20 ttl=63 time=0.048 ms
64 bytes from 10.10.10.1: icmp_seq=21 ttl=63 time=0.074 ms
64 bytes from 10.10.10.1: icmp_seq=22 ttl=63 time=0.034 ms
64 bytes from 10.10.10.1: icmp_seq=23 ttl=63 time=0.116 ms
64 bytes from 10.10.10.1: icmp_seq=24 ttl=63 time=0.049 ms
64 bytes from 10.10.10.1: icmp_seq=25 ttl=63 time=0.056 ms
64 bytes from 10.10.10.1: icmp_seq=26 ttl=63 time=0.039 ms
64 bytes from 10.10.10.1: icmp_seq=27 ttl=63 time=0.072 ms
64 bytes from 10.10.10.1: icmp_seq=28 ttl=63 time=0.075 ms
64 bytes from 10.10.10.1: icmp_seq=29 ttl=63 time=0.046 ms
64 bytes from 10.10.10.1: icmp_seq=30 ttl=63 time=0.072 ms
64 bytes from 10.10.10.1: icmp_seq=31 ttl=63 time=0.093 ms
64 bytes from 10.10.10.1: icmp_seq=32 ttl=63 time=0.070 ms
64 bytes from 10.10.10.1: icmp_seq=33 ttl=63 time=0.037 ms
64 bytes from 10.10.10.1: icmp_seq=34 ttl=63 time=0.052 ms
64 bytes from 10.10.10.1: icmp_seq=35 ttl=63 time=0.038 ms
64 bytes from 10.10.10.1: icmp_seq=36 ttl=63 time=0.040 ms
64 bytes from 10.10.10.1: icmp_seq=37 ttl=63 time=0.045 ms
64 bytes from 10.10.10.1: icmp_seq=38 ttl=63 time=0.046 ms
64 bytes from 10.10.10.1: icmp_seq=39 ttl=63 time=0.051 ms
64 bytes from 10.10.10.1: icmp_seq=40 ttl=63 time=0.037 ms
64 bytes from 10.10.10.1: icmp_seq=41 ttl=63 time=0.039 ms
64 bytes from 10.10.10.1: icmp_seq=42 ttl=63 time=0.034 ms
64 bytes from 10.10.10.1: icmp_seq=43 ttl=63 time=0.064 ms
64 bytes from 10.10.10.1: icmp_seq=44 ttl=63 time=0.091 ms
64 bytes from 10.10.10.1: icmp_seq=45 ttl=63 time=0.044 ms
64 bytes from 10.10.10.1: icmp_seq=46 ttl=63 time=0.449 ms
64 bytes from 10.10.10.1: icmp_seq=47 ttl=63 time=0.049 ms
64 bytes from 10.10.10.1: icmp_seq=48 ttl=63 time=0.040 ms
64 bytes from 10.10.10.1: icmp_seq=49 ttl=63 time=0.062 ms
64 bytes from 10.10.10.1: icmp_seq=50 ttl=63 time=0.065 ms
