PING 10.10.10.1 (10.10.10.1) 56(84) bytes of data.
64 bytes from 10.10.10.1: icmp_seq=2 ttl=63 time=5802 ms
64 bytes from 10.10.10.1: icmp_seq=8 ttl=63 time=0.200 ms
64 bytes from 10.10.10.1: icmp_seq=1 ttl=63 time=7581 ms
64 bytes from 10.10.10.1: icmp_seq=9 ttl=63 time=0.119 ms
64 bytes from 10.10.10.1: icmp_seq=5 ttl=63 time=4837 ms
64 bytes from 10.10.10.1: icmp_seq=3 ttl=63 time=7235 ms
64 bytes from 10.10.10.1: icmp_seq=6 ttl=63 time=6366 ms
64 bytes from 10.10.10.1: icmp_seq=7 ttl=63 time=6880 ms
64 bytes from 10.10.10.1: icmp_seq=4 ttl=63 time=10206 ms
64 bytes from 10.10.10.1: icmp_seq=14 ttl=63 time=1462 ms
64 bytes from 10.10.10.1: icmp_seq=15 ttl=63 time=461 ms
64 bytes from 10.10.10.1: icmp_seq=16 ttl=63 time=0.080 ms
64 bytes from 10.10.10.1: icmp_seq=17 ttl=63 time=0.184 ms
64 bytes from 10.10.10.1: icmp_seq=18 ttl=63 time=0.046 ms
64 bytes from 10.10.10.1: icmp_seq=19 ttl=63 time=0.039 ms
64 bytes from 10.10.10.1: icmp_seq=20 ttl=63 time=0.053 ms
64 bytes from 10.10.10.1: icmp_seq=21 ttl=63 time=0.041 ms
64 bytes from 10.10.10.1: icmp_seq=22 ttl=63 time=0.044 ms
64 bytes from 10.10.10.1: icmp_seq=23 ttl=63 time=0.033 ms
64 bytes from 10.10.10.1: icmp_seq=24 ttl=63 time=0.034 ms
64 bytes from 10.10.10.1: icmp_seq=25 ttl=63 time=0.039 ms
64 bytes from 10.10.10.1: icmp_seq=26 ttl=63 time=0.034 ms
64 bytes from 10.10.10.1: icmp_seq=27 ttl=63 time=0.120 ms
64 bytes from 10.10.10.1: icmp_seq=28 ttl=63 time=0.040 ms
64 bytes from 10.10.10.1: icmp_seq=29 ttl=63 time=0.045 ms
64 bytes from 10.10.10.1: icmp_seq=30 ttl=63 time=0.030 ms
64 bytes from 10.10.10.1: icmp_seq=31 ttl=63 time=0.156 ms
64 bytes from 10.10.10.1: icmp_seq=32 ttl=63 time=0.047 ms
64 bytes from 10.10.10.1: icmp_seq=33 ttl=63 time=0.034 ms
64 bytes from 10.10.10.1: icmp_seq=34 ttl=63 time=0.080 ms
64 bytes from 10.10.10.1: icmp_seq=35 ttl=63 time=0.035 ms
64 bytes from 10.10.10.1: icmp_seq=36 ttl=63 time=0.047 ms
64 bytes from 10.10.10.1: icmp_seq=37 ttl=63 time=0.076 ms
64 bytes from 10.10.10.1: icmp_seq=38 ttl=63 time=0.049 ms
64 bytes from 10.10.10.1: icmp_seq=39 ttl=63 time=0.105 ms
64 bytes from 10.10.10.1: icmp_seq=40 ttl=63 time=0.030 ms
64 bytes from 10.10.10.1: icmp_seq=41 ttl=63 time=0.029 ms
64 bytes from 10.10.10.1: icmp_seq=42 ttl=63 time=0.053 ms
64 bytes from 10.10.10.1: icmp_seq=43 ttl=63 time=0.045 ms
64 bytes from 10.10.10.1: icmp_seq=44 ttl=63 time=0.030 ms
64 bytes from 10.10.10.1: icmp_seq=45 ttl=63 time=0.042 ms
64 bytes from 10.10.10.1: icmp_seq=46 ttl=63 time=0.050 ms
64 bytes from 10.10.10.1: icmp_seq=47 ttl=63 time=0.149 ms
64 bytes from 10.10.10.1: icmp_seq=48 ttl=63 time=0.060 ms
64 bytes from 10.10.10.1: icmp_seq=49 ttl=63 time=0.072 ms
64 bytes from 10.10.10.1: icmp_seq=50 ttl=63 time=0.044 ms
