PING 10.10.5.1 (10.10.5.1) 56(84) bytes of data.
64 bytes from 10.10.5.1: icmp_seq=1 ttl=63 time=12125 ms
64 bytes from 10.10.5.1: icmp_seq=7 ttl=63 time=7478 ms
64 bytes from 10.10.5.1: icmp_seq=4 ttl=63 time=10925 ms
64 bytes from 10.10.5.1: icmp_seq=8 ttl=63 time=7401 ms
64 bytes from 10.10.5.1: icmp_seq=9 ttl=63 time=6788 ms
64 bytes from 10.10.5.1: icmp_seq=16 ttl=63 time=707 ms
64 bytes from 10.10.5.1: icmp_seq=17 ttl=63 time=0.083 ms
64 bytes from 10.10.5.1: icmp_seq=18 ttl=63 time=0.252 ms
64 bytes from 10.10.5.1: icmp_seq=19 ttl=63 time=0.043 ms
64 bytes from 10.10.5.1: icmp_seq=20 ttl=63 time=0.048 ms
64 bytes from 10.10.5.1: icmp_seq=21 ttl=63 time=0.106 ms
64 bytes from 10.10.5.1: icmp_seq=22 ttl=63 time=0.096 ms
64 bytes from 10.10.5.1: icmp_seq=23 ttl=63 time=0.028 ms
64 bytes from 10.10.5.1: icmp_seq=24 ttl=63 time=0.161 ms
64 bytes from 10.10.5.1: icmp_seq=25 ttl=63 time=0.084 ms
64 bytes from 10.10.5.1: icmp_seq=26 ttl=63 time=0.114 ms
64 bytes from 10.10.5.1: icmp_seq=27 ttl=63 time=0.193 ms
64 bytes from 10.10.5.1: icmp_seq=28 ttl=63 time=0.120 ms
64 bytes from 10.10.5.1: icmp_seq=29 ttl=63 time=0.096 ms
64 bytes from 10.10.5.1: icmp_seq=30 ttl=63 time=0.025 ms
64 bytes from 10.10.5.1: icmp_seq=31 ttl=63 time=0.136 ms
64 bytes from 10.10.5.1: icmp_seq=32 ttl=63 time=0.205 ms
64 bytes from 10.10.5.1: icmp_seq=33 ttl=63 time=0.041 ms
64 bytes from 10.10.5.1: icmp_seq=34 ttl=63 time=0.029 ms
64 bytes from 10.10.5.1: icmp_seq=35 ttl=63 time=0.093 ms
64 bytes from 10.10.5.1: icmp_seq=36 ttl=63 time=0.030 ms
64 bytes from 10.10.5.1: icmp_seq=37 ttl=63 time=0.148 ms
64 bytes from 10.10.5.1: icmp_seq=38 ttl=63 time=0.050 ms
64 bytes from 10.10.5.1: icmp_seq=39 ttl=63 time=0.071 ms
64 bytes from 10.10.5.1: icmp_seq=40 ttl=63 time=0.045 ms
64 bytes from 10.10.5.1: icmp_seq=41 ttl=63 time=0.273 ms
64 bytes from 10.10.5.1: icmp_seq=42 ttl=63 time=0.104 ms
64 bytes from 10.10.5.1: icmp_seq=43 ttl=63 time=0.030 ms
64 bytes from 10.10.5.1: icmp_seq=44 ttl=63 time=0.044 ms
64 bytes from 10.10.5.1: icmp_seq=45 ttl=63 time=0.154 ms
64 bytes from 10.10.5.1: icmp_seq=46 ttl=63 time=0.055 ms
64 bytes from 10.10.5.1: icmp_seq=47 ttl=63 time=0.090 ms
64 bytes from 10.10.5.1: icmp_seq=48 ttl=63 time=0.029 ms
64 bytes from 10.10.5.1: icmp_seq=49 ttl=63 time=0.037 ms
64 bytes from 10.10.5.1: icmp_seq=50 ttl=63 time=0.112 ms
