PING 10.10.4.1 (10.10.4.1) 56(84) bytes of data.
64 bytes from 10.10.4.1: icmp_seq=1 ttl=63 time=10532 ms
64 bytes from 10.10.4.1: icmp_seq=7 ttl=63 time=7044 ms
64 bytes from 10.10.4.1: icmp_seq=4 ttl=63 time=10401 ms
64 bytes from 10.10.4.1: icmp_seq=8 ttl=63 time=7487 ms
64 bytes from 10.10.4.1: icmp_seq=5 ttl=63 time=11353 ms
64 bytes from 10.10.4.1: icmp_seq=9 ttl=63 time=7406 ms
64 bytes from 10.10.4.1: icmp_seq=16 ttl=63 time=883 ms
64 bytes from 10.10.4.1: icmp_seq=17 ttl=63 time=0.077 ms
64 bytes from 10.10.4.1: icmp_seq=18 ttl=63 time=0.030 ms
64 bytes from 10.10.4.1: icmp_seq=19 ttl=63 time=0.069 ms
64 bytes from 10.10.4.1: icmp_seq=20 ttl=63 time=0.051 ms
64 bytes from 10.10.4.1: icmp_seq=21 ttl=63 time=0.040 ms
64 bytes from 10.10.4.1: icmp_seq=22 ttl=63 time=0.044 ms
64 bytes from 10.10.4.1: icmp_seq=23 ttl=63 time=0.060 ms
64 bytes from 10.10.4.1: icmp_seq=24 ttl=63 time=0.031 ms
64 bytes from 10.10.4.1: icmp_seq=25 ttl=63 time=0.038 ms
64 bytes from 10.10.4.1: icmp_seq=26 ttl=63 time=0.037 ms
64 bytes from 10.10.4.1: icmp_seq=27 ttl=63 time=0.059 ms
64 bytes from 10.10.4.1: icmp_seq=28 ttl=63 time=0.037 ms
64 bytes from 10.10.4.1: icmp_seq=29 ttl=63 time=0.037 ms
64 bytes from 10.10.4.1: icmp_seq=30 ttl=63 time=0.032 ms
64 bytes from 10.10.4.1: icmp_seq=31 ttl=63 time=0.060 ms
64 bytes from 10.10.4.1: icmp_seq=32 ttl=63 time=0.063 ms
64 bytes from 10.10.4.1: icmp_seq=33 ttl=63 time=0.231 ms
64 bytes from 10.10.4.1: icmp_seq=34 ttl=63 time=0.038 ms
64 bytes from 10.10.4.1: icmp_seq=35 ttl=63 time=0.033 ms
64 bytes from 10.10.4.1: icmp_seq=36 ttl=63 time=0.067 ms
64 bytes from 10.10.4.1: icmp_seq=37 ttl=63 time=0.411 ms
64 bytes from 10.10.4.1: icmp_seq=38 ttl=63 time=0.278 ms
64 bytes from 10.10.4.1: icmp_seq=39 ttl=63 time=0.063 ms
64 bytes from 10.10.4.1: icmp_seq=40 ttl=63 time=0.086 ms
64 bytes from 10.10.4.1: icmp_seq=41 ttl=63 time=0.083 ms
64 bytes from 10.10.4.1: icmp_seq=42 ttl=63 time=0.060 ms
64 bytes from 10.10.4.1: icmp_seq=43 ttl=63 time=0.058 ms
64 bytes from 10.10.4.1: icmp_seq=44 ttl=63 time=0.045 ms
64 bytes from 10.10.4.1: icmp_seq=45 ttl=63 time=0.067 ms
64 bytes from 10.10.4.1: icmp_seq=46 ttl=63 time=0.094 ms
64 bytes from 10.10.4.1: icmp_seq=47 ttl=63 time=0.043 ms
64 bytes from 10.10.4.1: icmp_seq=48 ttl=63 time=0.037 ms
64 bytes from 10.10.4.1: icmp_seq=49 ttl=63 time=0.037 ms
64 bytes from 10.10.4.1: icmp_seq=50 ttl=63 time=0.087 ms
