PING 10.10.0.1 (10.10.0.1) 56(84) bytes of data.
64 bytes from 10.10.0.1: icmp_seq=1 ttl=63 time=10703 ms
64 bytes from 10.10.0.1: icmp_seq=2 ttl=63 time=9961 ms
64 bytes from 10.10.0.1: icmp_seq=7 ttl=63 time=5528 ms
64 bytes from 10.10.0.1: icmp_seq=4 ttl=63 time=9050 ms
64 bytes from 10.10.0.1: icmp_seq=8 ttl=63 time=5443 ms
64 bytes from 10.10.0.1: icmp_seq=9 ttl=63 time=5138 ms
64 bytes from 10.10.0.1: icmp_seq=6 ttl=63 time=8620 ms
From 10.10.15.254 icmp_seq=13 Destination Host Unreachable
From 10.10.15.254 icmp_seq=14 Destination Host Unreachable
64 bytes from 10.10.0.1: icmp_seq=16 ttl=63 time=542 ms
64 bytes from 10.10.0.1: icmp_seq=17 ttl=63 time=0.280 ms
64 bytes from 10.10.0.1: icmp_seq=18 ttl=63 time=0.094 ms
64 bytes from 10.10.0.1: icmp_seq=19 ttl=63 time=0.068 ms
64 bytes from 10.10.0.1: icmp_seq=20 ttl=63 time=0.058 ms
64 bytes from 10.10.0.1: icmp_seq=21 ttl=63 time=0.107 ms
64 bytes from 10.10.0.1: icmp_seq=22 ttl=63 time=0.066 ms
64 bytes from 10.10.0.1: icmp_seq=23 ttl=63 time=0.048 ms
64 bytes from 10.10.0.1: icmp_seq=24 ttl=63 time=0.048 ms
64 bytes from 10.10.0.1: icmp_seq=25 ttl=63 time=0.078 ms
64 bytes from 10.10.0.1: icmp_seq=26 ttl=63 time=0.131 ms
64 bytes from 10.10.0.1: icmp_seq=27 ttl=63 time=0.086 ms
64 bytes from 10.10.0.1: icmp_seq=28 ttl=63 time=0.043 ms
64 bytes from 10.10.0.1: icmp_seq=29 ttl=63 time=0.095 ms
64 bytes from 10.10.0.1: icmp_seq=30 ttl=63 time=0.048 ms
64 bytes from 10.10.0.1: icmp_seq=31 ttl=63 time=0.042 ms
64 bytes from 10.10.0.1: icmp_seq=32 ttl=63 time=0.048 ms
64 bytes from 10.10.0.1: icmp_seq=33 ttl=63 time=0.043 ms
64 bytes from 10.10.0.1: icmp_seq=34 ttl=63 time=0.049 ms
64 bytes from 10.10.0.1: icmp_seq=35 ttl=63 time=0.081 ms
64 bytes from 10.10.0.1: icmp_seq=36 ttl=63 time=0.126 ms
64 bytes from 10.10.0.1: icmp_seq=37 ttl=63 time=0.072 ms
64 bytes from 10.10.0.1: icmp_seq=38 ttl=63 time=0.134 ms
64 bytes from 10.10.0.1: icmp_seq=39 ttl=63 time=0.068 ms
64 bytes from 10.10.0.1: icmp_seq=40 ttl=63 time=0.071 ms
64 bytes from 10.10.0.1: icmp_seq=41 ttl=63 time=0.155 ms
64 bytes from 10.10.0.1: icmp_seq=42 ttl=63 time=0.046 ms
64 bytes from 10.10.0.1: icmp_seq=43 ttl=63 time=0.047 ms
64 bytes from 10.10.0.1: icmp_seq=44 ttl=63 time=0.124 ms
64 bytes from 10.10.0.1: icmp_seq=45 ttl=63 time=0.039 ms
64 bytes from 10.10.0.1: icmp_seq=46 ttl=63 time=0.046 ms
64 bytes from 10.10.0.1: icmp_seq=47 ttl=63 time=0.053 ms
64 bytes from 10.10.0.1: icmp_seq=48 ttl=63 time=0.034 ms
64 bytes from 10.10.0.1: icmp_seq=49 ttl=63 time=0.094 ms
64 bytes from 10.10.0.1: icmp_seq=50 ttl=63 time=0.091 ms
