PING 10.10.14.1 (10.10.14.1) 56(84) bytes of data.
64 bytes from 10.10.14.1: icmp_seq=1 ttl=63 time=6654 ms
64 bytes from 10.10.14.1: icmp_seq=8 ttl=63 time=0.047 ms
64 bytes from 10.10.14.1: icmp_seq=3 ttl=63 time=5440 ms
64 bytes from 10.10.14.1: icmp_seq=2 ttl=63 time=6636 ms
64 bytes from 10.10.14.1: icmp_seq=9 ttl=63 time=0.070 ms
64 bytes from 10.10.14.1: icmp_seq=5 ttl=63 time=4443 ms
64 bytes from 10.10.14.1: icmp_seq=6 ttl=63 time=6001 ms
64 bytes from 10.10.14.1: icmp_seq=4 ttl=63 time=8915 ms
64 bytes from 10.10.14.1: icmp_seq=7 ttl=63 time=6579 ms
64 bytes from 10.10.14.1: icmp_seq=13 ttl=63 time=2295 ms
64 bytes from 10.10.14.1: icmp_seq=14 ttl=63 time=1294 ms
64 bytes from 10.10.14.1: icmp_seq=15 ttl=63 time=264 ms
64 bytes from 10.10.14.1: icmp_seq=16 ttl=63 time=0.032 ms
64 bytes from 10.10.14.1: icmp_seq=17 ttl=63 time=0.189 ms
64 bytes from 10.10.14.1: icmp_seq=18 ttl=63 time=0.181 ms
64 bytes from 10.10.14.1: icmp_seq=19 ttl=63 time=0.055 ms
64 bytes from 10.10.14.1: icmp_seq=20 ttl=63 time=0.053 ms
64 bytes from 10.10.14.1: icmp_seq=21 ttl=63 time=0.065 ms
64 bytes from 10.10.14.1: icmp_seq=22 ttl=63 time=0.056 ms
64 bytes from 10.10.14.1: icmp_seq=23 ttl=63 time=0.204 ms
64 bytes from 10.10.14.1: icmp_seq=24 ttl=63 time=0.027 ms
64 bytes from 10.10.14.1: icmp_seq=25 ttl=63 time=0.061 ms
64 bytes from 10.10.14.1: icmp_seq=26 ttl=63 time=0.025 ms
64 bytes from 10.10.14.1: icmp_seq=27 ttl=63 time=0.039 ms
64 bytes from 10.10.14.1: icmp_seq=28 ttl=63 time=0.058 ms
64 bytes from 10.10.14.1: icmp_seq=29 ttl=63 time=0.039 ms
64 bytes from 10.10.14.1: icmp_seq=30 ttl=63 time=0.042 ms
64 bytes from 10.10.14.1: icmp_seq=31 ttl=63 time=0.033 ms
64 bytes from 10.10.14.1: icmp_seq=32 ttl=63 time=0.095 ms
64 bytes from 10.10.14.1: icmp_seq=33 ttl=63 time=0.054 ms
64 bytes from 10.10.14.1: icmp_seq=34 ttl=63 time=0.033 ms
64 bytes from 10.10.14.1: icmp_seq=35 ttl=63 time=0.035 ms
64 bytes from 10.10.14.1: icmp_seq=36 ttl=63 time=0.060 ms
64 bytes from 10.10.14.1: icmp_seq=37 ttl=63 time=0.062 ms
64 bytes from 10.10.14.1: icmp_seq=38 ttl=63 time=0.035 ms
64 bytes from 10.10.14.1: icmp_seq=39 ttl=63 time=0.139 ms
64 bytes from 10.10.14.1: icmp_seq=40 ttl=63 time=0.079 ms
64 bytes from 10.10.14.1: icmp_seq=41 ttl=63 time=0.552 ms
64 bytes from 10.10.14.1: icmp_seq=42 ttl=63 time=0.031 ms
64 bytes from 10.10.14.1: icmp_seq=43 ttl=63 time=0.039 ms
64 bytes from 10.10.14.1: icmp_seq=44 ttl=63 time=0.037 ms
64 bytes from 10.10.14.1: icmp_seq=45 ttl=63 time=0.066 ms
64 bytes from 10.10.14.1: icmp_seq=46 ttl=63 time=0.087 ms
64 bytes from 10.10.14.1: icmp_seq=47 ttl=63 time=0.040 ms
64 bytes from 10.10.14.1: icmp_seq=48 ttl=63 time=0.042 ms
64 bytes from 10.10.14.1: icmp_seq=49 ttl=63 time=0.242 ms
64 bytes from 10.10.14.1: icmp_seq=50 ttl=63 time=0.037 ms
