PING 10.10.2.1 (10.10.2.1) 56(84) bytes of data.
64 bytes from 10.10.2.1: icmp_seq=1 ttl=63 time=9266 ms
64 bytes from 10.10.2.1: icmp_seq=7 ttl=63 time=4233 ms
64 bytes from 10.10.2.1: icmp_seq=2 ttl=63 time=10114 ms
64 bytes from 10.10.2.1: icmp_seq=4 ttl=63 time=8618 ms
64 bytes from 10.10.2.1: icmp_seq=8 ttl=63 time=5041 ms
64 bytes from 10.10.2.1: icmp_seq=3 ttl=63 time=11172 ms
64 bytes from 10.10.2.1: icmp_seq=6 ttl=63 time=8123 ms
64 bytes from 10.10.2.1: icmp_seq=16 ttl=63 time=541 ms
64 bytes from 10.10.2.1: icmp_seq=17 ttl=63 time=0.111 ms
64 bytes from 10.10.2.1: icmp_seq=18 ttl=63 time=0.051 ms
64 bytes from 10.10.2.1: icmp_seq=19 ttl=63 time=0.193 ms
64 bytes from 10.10.2.1: icmp_seq=20 ttl=63 time=0.045 ms
64 bytes from 10.10.2.1: icmp_seq=21 ttl=63 time=0.059 ms
64 bytes from 10.10.2.1: icmp_seq=22 ttl=63 time=0.282 ms
64 bytes from 10.10.2.1: icmp_seq=23 ttl=63 time=0.129 ms
64 bytes from 10.10.2.1: icmp_seq=24 ttl=63 time=0.134 ms
64 bytes from 10.10.2.1: icmp_seq=25 ttl=63 time=0.049 ms
64 bytes from 10.10.2.1: icmp_seq=26 ttl=63 time=0.075 ms
64 bytes from 10.10.2.1: icmp_seq=27 ttl=63 time=0.159 ms
64 bytes from 10.10.2.1: icmp_seq=28 ttl=63 time=0.091 ms
64 bytes from 10.10.2.1: icmp_seq=29 ttl=63 time=0.080 ms
64 bytes from 10.10.2.1: icmp_seq=30 ttl=63 time=0.053 ms
64 bytes from 10.10.2.1: icmp_seq=31 ttl=63 time=0.112 ms
64 bytes from 10.10.2.1: icmp_seq=32 ttl=63 time=0.034 ms
64 bytes from 10.10.2.1: icmp_seq=33 ttl=63 time=0.155 ms
64 bytes from 10.10.2.1: icmp_seq=34 ttl=63 time=0.122 ms
64 bytes from 10.10.2.1: icmp_seq=35 ttl=63 time=0.112 ms
64 bytes from 10.10.2.1: icmp_seq=36 ttl=63 time=0.055 ms
64 bytes from 10.10.2.1: icmp_seq=37 ttl=63 time=0.160 ms
64 bytes from 10.10.2.1: icmp_seq=38 ttl=63 time=0.062 ms
64 bytes from 10.10.2.1: icmp_seq=39 ttl=63 time=0.140 ms
64 bytes from 10.10.2.1: icmp_seq=40 ttl=63 time=0.061 ms
64 bytes from 10.10.2.1: icmp_seq=41 ttl=63 time=0.086 ms
64 bytes from 10.10.2.1: icmp_seq=42 ttl=63 time=0.118 ms
64 bytes from 10.10.2.1: icmp_seq=43 ttl=63 time=0.069 ms
64 bytes from 10.10.2.1: icmp_seq=44 ttl=63 time=0.103 ms
64 bytes from 10.10.2.1: icmp_seq=45 ttl=63 time=0.057 ms
64 bytes from 10.10.2.1: icmp_seq=46 ttl=63 time=0.305 ms
64 bytes from 10.10.2.1: icmp_seq=47 ttl=63 time=0.123 ms
64 bytes from 10.10.2.1: icmp_seq=48 ttl=63 time=0.103 ms
64 bytes from 10.10.2.1: icmp_seq=49 ttl=63 time=0.114 ms
64 bytes from 10.10.2.1: icmp_seq=50 ttl=63 time=0.203 ms
