PING 10.10.3.1 (10.10.3.1) 56(84) bytes of data.
64 bytes from 10.10.3.1: icmp_seq=1 ttl=63 time=9043 ms
64 bytes from 10.10.3.1: icmp_seq=7 ttl=63 time=4376 ms
64 bytes from 10.10.3.1: icmp_seq=2 ttl=63 time=9890 ms
64 bytes from 10.10.3.1: icmp_seq=8 ttl=63 time=5153 ms
64 bytes from 10.10.3.1: icmp_seq=4 ttl=63 time=9608 ms
64 bytes from 10.10.3.1: icmp_seq=6 ttl=63 time=8123 ms
From 10.10.19.254 icmp_seq=13 Destination Host Unreachable
From 10.10.19.254 icmp_seq=14 Destination Host Unreachable
64 bytes from 10.10.3.1: icmp_seq=16 ttl=63 time=0.095 ms
64 bytes from 10.10.3.1: icmp_seq=17 ttl=63 time=0.102 ms
64 bytes from 10.10.3.1: icmp_seq=18 ttl=63 time=0.044 ms
64 bytes from 10.10.3.1: icmp_seq=19 ttl=63 time=0.118 ms
64 bytes from 10.10.3.1: icmp_seq=20 ttl=63 time=0.037 ms
64 bytes from 10.10.3.1: icmp_seq=21 ttl=63 time=0.039 ms
64 bytes from 10.10.3.1: icmp_seq=22 ttl=63 time=0.099 ms
64 bytes from 10.10.3.1: icmp_seq=23 ttl=63 time=0.047 ms
64 bytes from 10.10.3.1: icmp_seq=24 ttl=63 time=0.068 ms
64 bytes from 10.10.3.1: icmp_seq=25 ttl=63 time=0.126 ms
64 bytes from 10.10.3.1: icmp_seq=26 ttl=63 time=0.106 ms
64 bytes from 10.10.3.1: icmp_seq=27 ttl=63 time=0.189 ms
64 bytes from 10.10.3.1: icmp_seq=28 ttl=63 time=0.126 ms
64 bytes from 10.10.3.1: icmp_seq=29 ttl=63 time=0.109 ms
64 bytes from 10.10.3.1: icmp_seq=30 ttl=63 time=0.101 ms
64 bytes from 10.10.3.1: icmp_seq=31 ttl=63 time=0.053 ms
64 bytes from 10.10.3.1: icmp_seq=32 ttl=63 time=0.098 ms
64 bytes from 10.10.3.1: icmp_seq=33 ttl=63 time=0.050 ms
64 bytes from 10.10.3.1: icmp_seq=34 ttl=63 time=0.157 ms
64 bytes from 10.10.3.1: icmp_seq=35 ttl=63 time=0.052 ms
64 bytes from 10.10.3.1: icmp_seq=36 ttl=63 time=0.094 ms
64 bytes from 10.10.3.1: icmp_seq=37 ttl=63 time=0.084 ms
64 bytes from 10.10.3.1: icmp_seq=38 ttl=63 time=0.142 ms
64 bytes from 10.10.3.1: icmp_seq=39 ttl=63 time=0.133 ms
64 bytes from 10.10.3.1: icmp_seq=40 ttl=63 time=0.117 ms
64 bytes from 10.10.3.1: icmp_seq=41 ttl=63 time=0.596 ms
64 bytes from 10.10.3.1: icmp_seq=42 ttl=63 time=0.210 ms
64 bytes from 10.10.3.1: icmp_seq=43 ttl=63 time=0.034 ms
64 bytes from 10.10.3.1: icmp_seq=44 ttl=63 time=0.043 ms
64 bytes from 10.10.3.1: icmp_seq=45 ttl=63 time=0.035 ms
64 bytes from 10.10.3.1: icmp_seq=46 ttl=63 time=0.035 ms
64 bytes from 10.10.3.1: icmp_seq=47 ttl=63 time=0.037 ms
64 bytes from 10.10.3.1: icmp_seq=48 ttl=63 time=0.035 ms
64 bytes from 10.10.3.1: icmp_seq=49 ttl=63 time=0.038 ms
64 bytes from 10.10.3.1: icmp_seq=50 ttl=63 time=0.100 ms
