PING 10.10.5.1 (10.10.5.1) 56(84) bytes of data.
64 bytes from 10.10.5.1: icmp_seq=1 ttl=63 time=6054 ms
64 bytes from 10.10.5.1: icmp_seq=7 ttl=63 time=0.096 ms
64 bytes from 10.10.5.1: icmp_seq=4 ttl=63 time=3846 ms
64 bytes from 10.10.5.1: icmp_seq=8 ttl=63 time=0.083 ms
64 bytes from 10.10.5.1: icmp_seq=5 ttl=63 time=4020 ms
64 bytes from 10.10.5.1: icmp_seq=9 ttl=63 time=0.094 ms
64 bytes from 10.10.5.1: icmp_seq=3 ttl=63 time=7876 ms
64 bytes from 10.10.5.1: icmp_seq=2 ttl=63 time=9760 ms
64 bytes from 10.10.5.1: icmp_seq=6 ttl=63 time=5796 ms
From 10.10.8.254 icmp_seq=13 Destination Host Unreachable
64 bytes from 10.10.5.1: icmp_seq=16 ttl=63 time=722 ms
64 bytes from 10.10.5.1: icmp_seq=17 ttl=63 time=0.091 ms
64 bytes from 10.10.5.1: icmp_seq=18 ttl=63 time=0.276 ms
64 bytes from 10.10.5.1: icmp_seq=19 ttl=63 time=0.102 ms
64 bytes from 10.10.5.1: icmp_seq=20 ttl=63 time=0.131 ms
64 bytes from 10.10.5.1: icmp_seq=21 ttl=63 time=0.045 ms
64 bytes from 10.10.5.1: icmp_seq=22 ttl=63 time=0.036 ms
64 bytes from 10.10.5.1: icmp_seq=23 ttl=63 time=0.086 ms
64 bytes from 10.10.5.1: icmp_seq=24 ttl=63 time=0.045 ms
64 bytes from 10.10.5.1: icmp_seq=25 ttl=63 time=0.061 ms
64 bytes from 10.10.5.1: icmp_seq=26 ttl=63 time=0.052 ms
64 bytes from 10.10.5.1: icmp_seq=27 ttl=63 time=0.221 ms
64 bytes from 10.10.5.1: icmp_seq=28 ttl=63 time=0.128 ms
64 bytes from 10.10.5.1: icmp_seq=29 ttl=63 time=0.224 ms
64 bytes from 10.10.5.1: icmp_seq=30 ttl=63 time=0.463 ms
64 bytes from 10.10.5.1: icmp_seq=31 ttl=63 time=0.146 ms
64 bytes from 10.10.5.1: icmp_seq=32 ttl=63 time=0.144 ms
64 bytes from 10.10.5.1: icmp_seq=33 ttl=63 time=0.035 ms
64 bytes from 10.10.5.1: icmp_seq=34 ttl=63 time=0.079 ms
64 bytes from 10.10.5.1: icmp_seq=35 ttl=63 time=0.110 ms
64 bytes from 10.10.5.1: icmp_seq=36 ttl=63 time=0.108 ms
64 bytes from 10.10.5.1: icmp_seq=37 ttl=63 time=0.107 ms
64 bytes from 10.10.5.1: icmp_seq=38 ttl=63 time=0.036 ms
64 bytes from 10.10.5.1: icmp_seq=39 ttl=63 time=0.405 ms
64 bytes from 10.10.5.1: icmp_seq=40 ttl=63 time=0.111 ms
64 bytes from 10.10.5.1: icmp_seq=41 ttl=63 time=0.169 ms
64 bytes from 10.10.5.1: icmp_seq=42 ttl=63 time=0.129 ms
64 bytes from 10.10.5.1: icmp_seq=43 ttl=63 time=0.126 ms
64 bytes from 10.10.5.1: icmp_seq=44 ttl=63 time=0.482 ms
64 bytes from 10.10.5.1: icmp_seq=45 ttl=63 time=0.197 ms
64 bytes from 10.10.5.1: icmp_seq=46 ttl=63 time=0.313 ms
64 bytes from 10.10.5.1: icmp_seq=47 ttl=63 time=0.051 ms
64 bytes from 10.10.5.1: icmp_seq=48 ttl=63 time=0.275 ms
64 bytes from 10.10.5.1: icmp_seq=49 ttl=63 time=0.107 ms
64 bytes from 10.10.5.1: icmp_seq=50 ttl=63 time=0.118 ms
