PING 10.10.12.1 (10.10.12.1) 56(84) bytes of data.
64 bytes from 10.10.12.1: icmp_seq=1 ttl=63 time=7356 ms
64 bytes from 10.10.12.1: icmp_seq=2 ttl=63 time=6544 ms
64 bytes from 10.10.12.1: icmp_seq=3 ttl=63 time=6034 ms
64 bytes from 10.10.12.1: icmp_seq=9 ttl=63 time=0.138 ms
64 bytes from 10.10.12.1: icmp_seq=5 ttl=63 time=4479 ms
64 bytes from 10.10.12.1: icmp_seq=6 ttl=63 time=6226 ms
64 bytes from 10.10.12.1: icmp_seq=4 ttl=63 time=8596 ms
64 bytes from 10.10.12.1: icmp_seq=7 ttl=63 time=6597 ms
64 bytes from 10.10.12.1: icmp_seq=8 ttl=63 time=6222 ms
64 bytes from 10.10.12.1: icmp_seq=14 ttl=63 time=1430 ms
64 bytes from 10.10.12.1: icmp_seq=15 ttl=63 time=429 ms
64 bytes from 10.10.12.1: icmp_seq=16 ttl=63 time=0.132 ms
64 bytes from 10.10.12.1: icmp_seq=17 ttl=63 time=0.248 ms
64 bytes from 10.10.12.1: icmp_seq=18 ttl=63 time=0.028 ms
64 bytes from 10.10.12.1: icmp_seq=19 ttl=63 time=0.044 ms
64 bytes from 10.10.12.1: icmp_seq=20 ttl=63 time=0.045 ms
64 bytes from 10.10.12.1: icmp_seq=21 ttl=63 time=0.032 ms
64 bytes from 10.10.12.1: icmp_seq=22 ttl=63 time=0.034 ms
64 bytes from 10.10.12.1: icmp_seq=23 ttl=63 time=0.043 ms
64 bytes from 10.10.12.1: icmp_seq=24 ttl=63 time=0.032 ms
64 bytes from 10.10.12.1: icmp_seq=25 ttl=63 time=0.037 ms
64 bytes from 10.10.12.1: icmp_seq=26 ttl=63 time=0.065 ms
64 bytes from 10.10.12.1: icmp_seq=27 ttl=63 time=0.032 ms
64 bytes from 10.10.12.1: icmp_seq=28 ttl=63 time=0.032 ms
64 bytes from 10.10.12.1: icmp_seq=29 ttl=63 time=0.029 ms
64 bytes from 10.10.12.1: icmp_seq=30 ttl=63 time=0.024 ms
64 bytes from 10.10.12.1: icmp_seq=31 ttl=63 time=0.051 ms
64 bytes from 10.10.12.1: icmp_seq=32 ttl=63 time=0.042 ms
64 bytes from 10.10.12.1: icmp_seq=33 ttl=63 time=0.190 ms
64 bytes from 10.10.12.1: icmp_seq=34 ttl=63 time=0.138 ms
64 bytes from 10.10.12.1: icmp_seq=35 ttl=63 time=0.064 ms
64 bytes from 10.10.12.1: icmp_seq=36 ttl=63 time=0.064 ms
64 bytes from 10.10.12.1: icmp_seq=37 ttl=63 time=0.049 ms
64 bytes from 10.10.12.1: icmp_seq=38 ttl=63 time=0.049 ms
64 bytes from 10.10.12.1: icmp_seq=39 ttl=63 time=0.094 ms
64 bytes from 10.10.12.1: icmp_seq=40 ttl=63 time=0.156 ms
64 bytes from 10.10.12.1: icmp_seq=41 ttl=63 time=0.066 ms
64 bytes from 10.10.12.1: icmp_seq=42 ttl=63 time=0.037 ms
64 bytes from 10.10.12.1: icmp_seq=43 ttl=63 time=0.097 ms
64 bytes from 10.10.12.1: icmp_seq=44 ttl=63 time=0.045 ms
64 bytes from 10.10.12.1: icmp_seq=45 ttl=63 time=0.063 ms
64 bytes from 10.10.12.1: icmp_seq=46 ttl=63 time=0.039 ms
64 bytes from 10.10.12.1: icmp_seq=47 ttl=63 time=0.068 ms
64 bytes from 10.10.12.1: icmp_seq=48 ttl=63 time=0.038 ms
64 bytes from 10.10.12.1: icmp_seq=49 ttl=63 time=0.432 ms
64 bytes from 10.10.12.1: icmp_seq=50 ttl=63 time=0.175 ms

--- 10.10.12.1 ping statistics ---
50 packets transmitted, 46 received, 8% packet loss, time 49938ms
rtt min/avg/max/mdev = 0.024/1172.169/8596.613/2499.380 ms, pipe 9
