PING 10.10.16.1 (10.10.16.1) 56(84) bytes of data.
64 bytes from 10.10.16.1: icmp_seq=1 ttl=63 time=5211 ms
64 bytes from 10.10.16.1: icmp_seq=4 ttl=63 time=2662 ms
64 bytes from 10.10.16.1: icmp_seq=7 ttl=63 time=0.072 ms
64 bytes from 10.10.16.1: icmp_seq=5 ttl=63 time=2888 ms
64 bytes from 10.10.16.1: icmp_seq=8 ttl=63 time=0.121 ms
64 bytes from 10.10.16.1: icmp_seq=3 ttl=63 time=5447 ms
64 bytes from 10.10.16.1: icmp_seq=2 ttl=63 time=7060 ms
64 bytes from 10.10.16.1: icmp_seq=9 ttl=63 time=0.269 ms
64 bytes from 10.10.16.1: icmp_seq=6 ttl=63 time=3531 ms
64 bytes from 10.10.16.1: icmp_seq=13 ttl=63 time=1291 ms
64 bytes from 10.10.16.1: icmp_seq=14 ttl=63 time=267 ms
64 bytes from 10.10.16.1: icmp_seq=15 ttl=63 time=0.184 ms
64 bytes from 10.10.16.1: icmp_seq=16 ttl=63 time=0.081 ms
64 bytes from 10.10.16.1: icmp_seq=17 ttl=63 time=0.103 ms
64 bytes from 10.10.16.1: icmp_seq=18 ttl=63 time=0.236 ms
64 bytes from 10.10.16.1: icmp_seq=19 ttl=63 time=0.174 ms
64 bytes from 10.10.16.1: icmp_seq=20 ttl=63 time=0.128 ms
64 bytes from 10.10.16.1: icmp_seq=21 ttl=63 time=0.119 ms
64 bytes from 10.10.16.1: icmp_seq=22 ttl=63 time=0.228 ms
64 bytes from 10.10.16.1: icmp_seq=23 ttl=63 time=0.103 ms
64 bytes from 10.10.16.1: icmp_seq=24 ttl=63 time=0.089 ms
64 bytes from 10.10.16.1: icmp_seq=25 ttl=63 time=0.038 ms
64 bytes from 10.10.16.1: icmp_seq=26 ttl=63 time=0.038 ms
64 bytes from 10.10.16.1: icmp_seq=27 ttl=63 time=0.118 ms
64 bytes from 10.10.16.1: icmp_seq=28 ttl=63 time=0.046 ms
64 bytes from 10.10.16.1: icmp_seq=29 ttl=63 time=0.110 ms
64 bytes from 10.10.16.1: icmp_seq=30 ttl=63 time=0.137 ms
64 bytes from 10.10.16.1: icmp_seq=31 ttl=63 time=0.114 ms
64 bytes from 10.10.16.1: icmp_seq=32 ttl=63 time=0.139 ms
64 bytes from 10.10.16.1: icmp_seq=33 ttl=63 time=0.445 ms
64 bytes from 10.10.16.1: icmp_seq=34 ttl=63 time=0.060 ms
64 bytes from 10.10.16.1: icmp_seq=35 ttl=63 time=0.097 ms
64 bytes from 10.10.16.1: icmp_seq=36 ttl=63 time=0.285 ms
64 bytes from 10.10.16.1: icmp_seq=37 ttl=63 time=0.139 ms
64 bytes from 10.10.16.1: icmp_seq=38 ttl=63 time=0.103 ms
64 bytes from 10.10.16.1: icmp_seq=39 ttl=63 time=0.348 ms
64 bytes from 10.10.16.1: icmp_seq=40 ttl=63 time=0.163 ms
64 bytes from 10.10.16.1: icmp_seq=41 ttl=63 time=0.230 ms
64 bytes from 10.10.16.1: icmp_seq=42 ttl=63 time=0.122 ms
64 bytes from 10.10.16.1: icmp_seq=43 ttl=63 time=0.122 ms
64 bytes from 10.10.16.1: icmp_seq=44 ttl=63 time=0.190 ms
64 bytes from 10.10.16.1: icmp_seq=45 ttl=63 time=0.041 ms
64 bytes from 10.10.16.1: icmp_seq=46 ttl=63 time=0.040 ms
64 bytes from 10.10.16.1: icmp_seq=47 ttl=63 time=0.054 ms
64 bytes from 10.10.16.1: icmp_seq=48 ttl=63 time=0.040 ms
64 bytes from 10.10.16.1: icmp_seq=49 ttl=63 time=0.204 ms
64 bytes from 10.10.16.1: icmp_seq=50 ttl=63 time=0.126 ms

--- 10.10.16.1 ping statistics ---
50 packets transmitted, 47 received, 6% packet loss, time 49841ms
rtt min/avg/max/mdev = 0.038/603.525/7060.322/1592.584 ms, pipe 7
