PING 10.10.7.1 (10.10.7.1) 56(84) bytes of data.
64 bytes from 10.10.7.1: icmp_seq=1 ttl=63 time=5752 ms
64 bytes from 10.10.7.1: icmp_seq=7 ttl=63 time=0.075 ms
64 bytes from 10.10.7.1: icmp_seq=4 ttl=63 time=3526 ms
64 bytes from 10.10.7.1: icmp_seq=8 ttl=63 time=0.195 ms
64 bytes from 10.10.7.1: icmp_seq=9 ttl=63 time=0.212 ms
64 bytes from 10.10.7.1: icmp_seq=5 ttl=63 time=4099 ms
64 bytes from 10.10.7.1: icmp_seq=3 ttl=63 time=6985 ms
64 bytes from 10.10.7.1: icmp_seq=6 ttl=63 time=4696 ms
64 bytes from 10.10.7.1: icmp_seq=2 ttl=63 time=9663 ms
64 bytes from 10.10.7.1: icmp_seq=13 ttl=63 time=1816 ms
64 bytes from 10.10.7.1: icmp_seq=14 ttl=63 time=793 ms
64 bytes from 10.10.7.1: icmp_seq=15 ttl=63 time=0.116 ms
64 bytes from 10.10.7.1: icmp_seq=16 ttl=63 time=0.123 ms
64 bytes from 10.10.7.1: icmp_seq=17 ttl=63 time=0.372 ms
64 bytes from 10.10.7.1: icmp_seq=18 ttl=63 time=0.143 ms
64 bytes from 10.10.7.1: icmp_seq=19 ttl=63 time=0.069 ms
64 bytes from 10.10.7.1: icmp_seq=20 ttl=63 time=0.045 ms
64 bytes from 10.10.7.1: icmp_seq=21 ttl=63 time=0.142 ms
64 bytes from 10.10.7.1: icmp_seq=22 ttl=63 time=0.038 ms
64 bytes from 10.10.7.1: icmp_seq=23 ttl=63 time=0.051 ms
64 bytes from 10.10.7.1: icmp_seq=24 ttl=63 time=0.042 ms
64 bytes from 10.10.7.1: icmp_seq=25 ttl=63 time=0.052 ms
64 bytes from 10.10.7.1: icmp_seq=26 ttl=63 time=0.062 ms
64 bytes from 10.10.7.1: icmp_seq=27 ttl=63 time=0.061 ms
64 bytes from 10.10.7.1: icmp_seq=28 ttl=63 time=0.038 ms
64 bytes from 10.10.7.1: icmp_seq=29 ttl=63 time=0.034 ms
64 bytes from 10.10.7.1: icmp_seq=30 ttl=63 time=0.038 ms
64 bytes from 10.10.7.1: icmp_seq=31 ttl=63 time=0.054 ms
64 bytes from 10.10.7.1: icmp_seq=32 ttl=63 time=0.121 ms
64 bytes from 10.10.7.1: icmp_seq=33 ttl=63 time=0.047 ms
64 bytes from 10.10.7.1: icmp_seq=34 ttl=63 time=0.035 ms
64 bytes from 10.10.7.1: icmp_seq=35 ttl=63 time=0.030 ms
64 bytes from 10.10.7.1: icmp_seq=36 ttl=63 time=0.068 ms
64 bytes from 10.10.7.1: icmp_seq=37 ttl=63 time=0.080 ms
64 bytes from 10.10.7.1: icmp_seq=38 ttl=63 time=0.047 ms
64 bytes from 10.10.7.1: icmp_seq=39 ttl=63 time=0.035 ms
64 bytes from 10.10.7.1: icmp_seq=40 ttl=63 time=0.229 ms
64 bytes from 10.10.7.1: icmp_seq=41 ttl=63 time=0.047 ms
64 bytes from 10.10.7.1: icmp_seq=42 ttl=63 time=0.114 ms
64 bytes from 10.10.7.1: icmp_seq=43 ttl=63 time=0.049 ms
64 bytes from 10.10.7.1: icmp_seq=44 ttl=63 time=0.052 ms
64 bytes from 10.10.7.1: icmp_seq=45 ttl=63 time=0.508 ms
64 bytes from 10.10.7.1: icmp_seq=46 ttl=63 time=0.041 ms
64 bytes from 10.10.7.1: icmp_seq=47 ttl=63 time=0.038 ms
64 bytes from 10.10.7.1: icmp_seq=48 ttl=63 time=0.363 ms
64 bytes from 10.10.7.1: icmp_seq=49 ttl=63 time=0.057 ms
64 bytes from 10.10.7.1: icmp_seq=50 ttl=63 time=0.063 ms
