PING 10.10.13.1 (10.10.13.1) 56(84) bytes of data.
64 bytes from 10.10.13.1: icmp_seq=1 ttl=63 time=9603 ms
64 bytes from 10.10.13.1: icmp_seq=6 ttl=63 time=5017 ms
64 bytes from 10.10.13.1: icmp_seq=2 ttl=63 time=9654 ms
64 bytes from 10.10.13.1: icmp_seq=7 ttl=63 time=5456 ms
64 bytes from 10.10.13.1: icmp_seq=4 ttl=63 time=9004 ms
64 bytes from 10.10.13.1: icmp_seq=13 ttl=63 time=1423 ms
64 bytes from 10.10.13.1: icmp_seq=14 ttl=63 time=394 ms
64 bytes from 10.10.13.1: icmp_seq=8 ttl=63 time=6507 ms
64 bytes from 10.10.13.1: icmp_seq=15 ttl=63 time=0.032 ms
64 bytes from 10.10.13.1: icmp_seq=5 ttl=63 time=10395 ms
64 bytes from 10.10.13.1: icmp_seq=3 ttl=63 time=12900 ms
64 bytes from 10.10.13.1: icmp_seq=16 ttl=63 time=0.073 ms
64 bytes from 10.10.13.1: icmp_seq=17 ttl=63 time=0.098 ms
64 bytes from 10.10.13.1: icmp_seq=18 ttl=63 time=0.118 ms
64 bytes from 10.10.13.1: icmp_seq=19 ttl=63 time=0.129 ms
64 bytes from 10.10.13.1: icmp_seq=20 ttl=63 time=0.111 ms
64 bytes from 10.10.13.1: icmp_seq=21 ttl=63 time=0.106 ms
64 bytes from 10.10.13.1: icmp_seq=22 ttl=63 time=0.256 ms
64 bytes from 10.10.13.1: icmp_seq=23 ttl=63 time=0.323 ms
64 bytes from 10.10.13.1: icmp_seq=24 ttl=63 time=0.119 ms
64 bytes from 10.10.13.1: icmp_seq=25 ttl=63 time=0.061 ms
64 bytes from 10.10.13.1: icmp_seq=26 ttl=63 time=0.031 ms
64 bytes from 10.10.13.1: icmp_seq=27 ttl=63 time=0.045 ms
64 bytes from 10.10.13.1: icmp_seq=28 ttl=63 time=0.173 ms
64 bytes from 10.10.13.1: icmp_seq=29 ttl=63 time=0.033 ms
64 bytes from 10.10.13.1: icmp_seq=30 ttl=63 time=0.105 ms
64 bytes from 10.10.13.1: icmp_seq=31 ttl=63 time=0.035 ms
64 bytes from 10.10.13.1: icmp_seq=32 ttl=63 time=0.095 ms
64 bytes from 10.10.13.1: icmp_seq=33 ttl=63 time=0.115 ms
64 bytes from 10.10.13.1: icmp_seq=34 ttl=63 time=0.034 ms
64 bytes from 10.10.13.1: icmp_seq=35 ttl=63 time=0.031 ms
64 bytes from 10.10.13.1: icmp_seq=36 ttl=63 time=0.054 ms
64 bytes from 10.10.13.1: icmp_seq=37 ttl=63 time=0.059 ms
64 bytes from 10.10.13.1: icmp_seq=38 ttl=63 time=0.081 ms
64 bytes from 10.10.13.1: icmp_seq=39 ttl=63 time=0.132 ms
64 bytes from 10.10.13.1: icmp_seq=40 ttl=63 time=0.099 ms
64 bytes from 10.10.13.1: icmp_seq=41 ttl=63 time=0.151 ms
64 bytes from 10.10.13.1: icmp_seq=42 ttl=63 time=0.111 ms
64 bytes from 10.10.13.1: icmp_seq=43 ttl=63 time=0.041 ms
64 bytes from 10.10.13.1: icmp_seq=44 ttl=63 time=0.048 ms
64 bytes from 10.10.13.1: icmp_seq=45 ttl=63 time=0.056 ms
64 bytes from 10.10.13.1: icmp_seq=46 ttl=63 time=0.130 ms
64 bytes from 10.10.13.1: icmp_seq=47 ttl=63 time=0.132 ms
64 bytes from 10.10.13.1: icmp_seq=48 ttl=63 time=0.099 ms
64 bytes from 10.10.13.1: icmp_seq=49 ttl=63 time=0.120 ms
64 bytes from 10.10.13.1: icmp_seq=50 ttl=63 time=0.218 ms
