PING 10.10.13.1 (10.10.13.1) 56(84) bytes of data.
64 bytes from 10.10.13.1: icmp_seq=1 ttl=63 time=2091 ms
64 bytes from 10.10.13.1: icmp_seq=3 ttl=63 time=273 ms
64 bytes from 10.10.13.1: icmp_seq=2 ttl=63 time=1371 ms
64 bytes from 10.10.13.1: icmp_seq=4 ttl=63 time=0.154 ms
64 bytes from 10.10.13.1: icmp_seq=5 ttl=63 time=0.227 ms
64 bytes from 10.10.13.1: icmp_seq=6 ttl=63 time=0.081 ms
64 bytes from 10.10.13.1: icmp_seq=7 ttl=63 time=0.070 ms
64 bytes from 10.10.13.1: icmp_seq=8 ttl=63 time=0.032 ms
64 bytes from 10.10.13.1: icmp_seq=9 ttl=63 time=0.027 ms
64 bytes from 10.10.13.1: icmp_seq=10 ttl=63 time=0.027 ms
64 bytes from 10.10.13.1: icmp_seq=11 ttl=63 time=0.045 ms
64 bytes from 10.10.13.1: icmp_seq=12 ttl=63 time=0.076 ms
64 bytes from 10.10.13.1: icmp_seq=13 ttl=63 time=0.123 ms
64 bytes from 10.10.13.1: icmp_seq=14 ttl=63 time=0.053 ms
64 bytes from 10.10.13.1: icmp_seq=15 ttl=63 time=0.059 ms
64 bytes from 10.10.13.1: icmp_seq=16 ttl=63 time=0.038 ms
64 bytes from 10.10.13.1: icmp_seq=17 ttl=63 time=0.026 ms
64 bytes from 10.10.13.1: icmp_seq=18 ttl=63 time=0.207 ms
64 bytes from 10.10.13.1: icmp_seq=19 ttl=63 time=0.052 ms
64 bytes from 10.10.13.1: icmp_seq=20 ttl=63 time=0.054 ms
64 bytes from 10.10.13.1: icmp_seq=21 ttl=63 time=0.089 ms
64 bytes from 10.10.13.1: icmp_seq=22 ttl=63 time=0.088 ms
64 bytes from 10.10.13.1: icmp_seq=23 ttl=63 time=0.181 ms
64 bytes from 10.10.13.1: icmp_seq=24 ttl=63 time=0.090 ms
64 bytes from 10.10.13.1: icmp_seq=25 ttl=63 time=0.023 ms
64 bytes from 10.10.13.1: icmp_seq=26 ttl=63 time=0.033 ms
64 bytes from 10.10.13.1: icmp_seq=27 ttl=63 time=0.116 ms
64 bytes from 10.10.13.1: icmp_seq=28 ttl=63 time=0.127 ms
64 bytes from 10.10.13.1: icmp_seq=29 ttl=63 time=0.092 ms
64 bytes from 10.10.13.1: icmp_seq=30 ttl=63 time=0.095 ms
64 bytes from 10.10.13.1: icmp_seq=31 ttl=63 time=0.028 ms
64 bytes from 10.10.13.1: icmp_seq=32 ttl=63 time=0.039 ms
64 bytes from 10.10.13.1: icmp_seq=33 ttl=63 time=0.037 ms
64 bytes from 10.10.13.1: icmp_seq=34 ttl=63 time=0.168 ms
64 bytes from 10.10.13.1: icmp_seq=35 ttl=63 time=0.030 ms
64 bytes from 10.10.13.1: icmp_seq=36 ttl=63 time=0.062 ms
64 bytes from 10.10.13.1: icmp_seq=37 ttl=63 time=0.109 ms
64 bytes from 10.10.13.1: icmp_seq=38 ttl=63 time=0.335 ms
64 bytes from 10.10.13.1: icmp_seq=39 ttl=63 time=0.087 ms
64 bytes from 10.10.13.1: icmp_seq=40 ttl=63 time=0.141 ms
64 bytes from 10.10.13.1: icmp_seq=41 ttl=63 time=0.098 ms
64 bytes from 10.10.13.1: icmp_seq=42 ttl=63 time=0.192 ms
64 bytes from 10.10.13.1: icmp_seq=43 ttl=63 time=0.031 ms
64 bytes from 10.10.13.1: icmp_seq=44 ttl=63 time=0.058 ms
64 bytes from 10.10.13.1: icmp_seq=45 ttl=63 time=0.093 ms
64 bytes from 10.10.13.1: icmp_seq=46 ttl=63 time=0.060 ms
64 bytes from 10.10.13.1: icmp_seq=47 ttl=63 time=0.078 ms
64 bytes from 10.10.13.1: icmp_seq=48 ttl=63 time=0.128 ms
64 bytes from 10.10.13.1: icmp_seq=49 ttl=63 time=0.188 ms
64 bytes from 10.10.13.1: icmp_seq=50 ttl=63 time=0.032 ms

--- 10.10.13.1 ping statistics ---
50 packets transmitted, 50 received, 0% packet loss, time 49973ms
rtt min/avg/max/mdev = 0.023/74.800/2091.128/347.788 ms, pipe 3
